Date,Text
2015-05-02,@cooolrims के छ दाजु?? चोर कुट्नुभो रे भन्ने सुन्नमा आथ्यो।
2015-05-02,"लै तनी यसो भुकम्प पीडितलाई सहयोग गरौ भनेको आफ्नो त शरीर बाहेक अरू केही छैन...
यसको फेरी जती सहयोग गरेपनि कहिल्यै नाम आउदो रैनछ!  :-p"
2015-05-02,राजनितिक अस्थिरता गरिबी बेरोजगारी त छ्दैथियो अब त हरेकपल भुकम्पको झट्का पनि झेल्दैछन नेपाली ।
2015-05-02,"सरकार!
प्रधानमन्त्री राहात कोषमा कति रकम जम्मा भयो प्रत्येक दिन सार्वजनिक गर!"
2015-05-02,@5raiBandana धेरै धन्यवाद दिज्यु।
2015-05-02,सबैले नपाउँदा  झगडाको बीऊ: धैबुङ ७ की बुधमाया मोक्तानले महाभूकम्पको आठौं दिनमा राहत त पाइन् । तर खुसी हुनुपर्न... http://t.co/3dUnNR3Hcr
2015-05-02,दलीय तानातानमा अल्झियो राहत: महाभूकम्पले सर्वाधिक क्षति पुर्‍याएका जिल्लामध्ये तेस्रो जिल्ला नुवाकोटमा दलहरू र... http://t.co/j1EYseJuXi
2015-05-02,@hiema28 ग्वाँग्वाँ रुन्छु है एले म त्यस्तो भन्दा
2015-05-02,हामी फेजवाइज नेपालको बिकास चाहान्छौं : अध्यक्ष शेष घले(भिडियो) https://t.co/fmn3h5w0S9 via @sharethis
2015-05-02,बेबी डाईपर को आवसेकता परेको छ भने किर्पया ९८५२०२१४७६
2015-05-02,@no_1tweetchor बुढा आज भर्खरै सम्झियौ है । डबल मिस इउ यार 😊
2015-05-02,@rittosadak तपाई कुन चाहिँ हस्पिटलको नर्स  को कुरा गर्दै हुनुहुन्छ ?
2015-05-02,"@abhimanyuth म त परिचालनको कुरा गरेको,चलखेत त हुन्न भन्न सकिन्न ।"
2015-05-02,नेपाली स्वतन्त्र मिडियालाई हस्तक्षेप र उद्दार तथा राहतमा सहयोग भएपनि काम भन्दा बढी प्रचारबाजी गरेर भारतीय चरित्र प्रष्ट पार्यो ।
2015-05-02,"सककाउने भो ।
#हल्लाउ युवा http://t.co/XFkon0mtRR"
2015-05-02,"@bj_bibash ल ल बुढा राम्रोसँग जानु यार , बांकी यात्राको निम्ती शुभ यात्रा"
2015-05-02,पावका नः सरस्वती वाजेभिर्वाजिनीवती । यज्ञं वष्टु धियावसुः ॥
2015-05-02,तिम्रो औकात धेरै ठूलो भो नेपाल र नेपालिले धान्न सकेनन त्यसैले अतिथि तुम कब जाओगे #GoHomeIndianMedia
2015-05-02,एउटै वडाका राई माझी र दमाई 350 घर ध्वस्त छन् पाल होईन प्लाष्टिक पनि देख्न पाएनन् आजको दिन सम्म.....
2015-05-02,अति खेर नेपाललाइ राहत को बहानामा पुरातात्वि बस्तु चोर्नेहरु छन ।सजक रहौ नेपाली
2015-05-02,"भारतिय मिडीया
नेपालको टाउको दुखाइ
#GoHomeIndianMedia"
2015-05-02,"बेहुलाले बेहुलि लाने प्रथा उल्टाउनु पर्यो के' बरु सुरुवात मबाट गरौ तर गर्न चाँहि गरौ, सार्है गार्हो हुने देख्दै छु श्रीमतिको खर्च धान्न ।"
2015-05-02,@saroj2053 परिक्षा चलेको थियो बिचैमा रोकिएर केही टुङ्गो छैन
2015-05-02,"डियर कुलु बुढा सुनकोशी पिडितहरुले अझै राहात पाएका छैनन्, प्रम कोषको रकम खै? सबै ठुलाबडाको उपचारमै सकियो, अब यति स्लो तरीकाले कहिले हुन्छ ?"
2015-05-02,"@deepaksir डियर बुडा 
सान्तिनो ले नहल्लाए सम्म नीन्द पर्न छोड़ी सक्यो ।
ज्यान ले झोलुङ्गो माग्यो ।"
2015-05-02,"पक्ष पाति दैव किन रुवाएर गयौं ?
नेपालीका आशु किन चुवाएर गयौं ?"
2015-05-02,@Chalise86 त्यो क्षमता नै अहिले छैन भने पनि हुन्छ । त्यसको लागि दलबल चाहिन्छ; कसकोबाट शुरु गर्ने? फेरि घरहरू धरापमा भएकोले काम पनि जोखिम छ ।
2015-05-02,प्रधानमन्त्री राहात कोष भन्नेबित्तिकै खर्च प्रधानमंत्रीले गर्छन भनेर बुझ्नेनधेरै छन तर त्यो सत्य होइन् ।
2015-05-02,@sirjanrana खै एनसेलले टुईटमा त केही भनेको छैन
2015-05-02,@cooolrims गर्नुपर्ने त त्यसै हो तर सरकारी संयन्त्र सार्है लोसे छ।
2015-05-02,डियर बिभूति यो बिपत को घडीमा कमसेकम जिस्केर नबसदा राम्रो हुन्थ्यो केरे ।
2015-05-02,"शहरमा घरहरु पक्का हुन्छन्
तर सम्बन्ध कच्चा हुन्छन्
गाउमा घरहरु कच्चा हुन्छन्
तर सम्बन्धहरु पक्का हुन्छन ।

copy the reality"
2015-05-02,सार्है मन छुने लेख लेख्नु भो ! सदैब हामी साथ छौ http://t.co/ka18sRLpSk
2015-05-02,"@igarima1 नुवाकोटका अधिकांश कच्ची घरहरु ध्वस्त छन्, पालको सख्त आवश्यकता छ। राज्य अनुपश्थित जस्तै देखियो।"
2015-05-02,"भूगर्भबिद श्रीकमल द्धिवेदी भन्छन अब ८०/९० बर्ख ठुलो भँईचालो आउँदैन ढुक्कभएर बसे हुन्छ,हामी भन्छम याँ सानैले आजीत बनाईसको ठुलोको के कुरा भोर!"
2015-05-02,"है है यतिबेला ओखलढुंगामा छु, अबको केहि समय पश्चात् सोलुखुम्बु पुगिन्छ!"
2015-05-02,"नमरि बाचे कालले साचे हुदो रैछ भेट
शुभप्रभात सबैलाई"
2015-05-02,"इन्डीयन मीडिया को ऋण धेरै लाग्ने भो नेपाल लाई, तिरेर नसकीने भो !
#GoHomeIndianMedia"
2015-05-02,आइजीआइ एयरपोर्ट फिर बना सर्वश्रेष्ठ http://t.co/I8CbJ2CP4u #DainikJagran
2015-05-02,"स्वभाव अनुसारको पेशा अपनाउदा पो पेशामा तरक्की हुन्छ त । स्वभाव चै कराते खेलाडी झैँ छ, मार्छे कि जस्तो, अनि पेशा चै नर्स रे !"
2015-05-02,"बाहिर गएर दौडिदै 'आयो ' भन्नुपर्छ सप्पै बाहिर निस्कन्छन् ।
अनि भन्नुपर्छ  भुकम्प हैन बत्ती आयो पो भन्या त ।"
2015-05-02,"गुड डे = बिस्कुट 
20-20 = बिस्कुट 😁😂 
हो के कस्तो नबुझ्या 😁😂😁"
2015-05-02,हामी नेपालीले भऐकाे चिजबिज बाडेर खान कहिले जान्ने हाेल।
2015-05-02,"प्रम राहत कोषको पैसा योजना आयोगले खर्च गर्छ नेताले हैन ।
राहत मा एकद्वार प्रणाली अपनाऔ ।"
2015-05-02,या म त भर्खरै उठेको । भाउजू लाई ह्याब अ 20-20 है त 😁😂 ।
2015-05-02,@ashankar100  युनाईटेड ? कोसगँ ?
2015-05-02,@nirjharee ओहो हजुर आरामै ? नमस्कार है ! धेरै पछी देखादेख भयो केरे !
2015-05-02,भूकम्प पिडितलाइ राहत खोई ?????????????!
2015-05-02,सेना पुलिसनै देशका सम्पत्ती हुन् ।देशको ईज्जत् राख्ने संरक्षण गर्ने काम परापुर्व काल देखिनै शेनाकै अगुवाईमा भएको ईतिहास छ ।
2015-05-02,‘सीएनएन पत्रकारले शल्यक्रिया गरेका छैनन्’ | मुख्य समाचार http://t.co/lvs9lIzDWo @cnnbrk @FoxNews
2015-05-02,"कसैले केही आबाज निकालेर दौडियो भनेपनि झसङ्ग हुन्छु ।
#भुकम्प"
2015-05-02,"@ashankar100 हो र ? 
 सर्छ रे .. झ्याउ भो नि ; वैशाख भर पढाई छैन..ह्या पढिन्न झन !"
2015-05-02,@NepalPoliceHQ केही कुरा थाहा भयो कि?
2015-05-02,मेरो नेपाल . http://t.co/sixQuCFVmu
2015-05-02,@neildkl @iMaanthaa सर मलाइ विश्वास नै छैन।। जिल्लामा जे देखियो त्यो भयावहं छ
2015-05-02,चुनावमा भोत माग्न आउँदा हामी यो दिन्छु उ दिन्छु भनेर ल्यायो अहिले हाम्रो घर भट्केर ल्याउदा खाने अन्न एक गेडो... http://t.co/eFmRMgm031
2015-05-02,"भूकम्प प्रभावितलाई १५ करोड सहयोग गर्ने उपेन्द्र महतोको घोषणा
- See more at: http://t.co/wSJHcvzD6u http://t.co/QqAxy4nY1J"
2015-05-02,डल्ली भाउजू के गर्दै हो कुन्नी ??
2015-05-02,"नेपाली
जिन्दगी त सधैं सार्हो नै छ यहाँ
भुइचालो त एक च्याप्टर मात्र न हो
लामो किस्सा को।#cc"
2015-05-02,"@ashankar100  मर्निगं .. म TV room मा छु.. बाबा र भाई भैसी दुन..
 ममी माईत !!  हिजो बार्साको गेम हेर्नै पाईन.. ट्वीटरमा हेर्या थे!"
2015-05-02,"ढलेको छ देश उठौं है दाजु-भाई दिदी-बहिनी हो..
रोएको छ देश पुछौं है आँशु दाजु-भाई दिदी-बहिनी हो.."
2015-05-02,@itsmedpak @ekrajghimire हो हो! सही र ईमान्दार नेपालीको पनि कमी छैन!
2015-05-02,"सल्माने र अक्ष्य का फ्यान कता मुन्टे कुन्नी जसले भ्रम फैलाएका थिए कि बिंङहुमनले र गब्बरको पहिलो दिनको कमाइ नेपालमा भनेर,अब कुनै हिरो बाकी छन"
2015-05-02,भूकम्प पछी हुन सक्ने महामारीबाट बच्नका लागि - http://t.co/QEzGM4C6d4  via #HamroPatro सान्दर्भिक सामग्री
2015-05-02,"कक्षा ११ र १२ को परीक्षा
अनिश्चितकालको लागी HSEB
ले स्थगित गरेको छ र अहीले
सम्म परीक्षाको नया मिती/
तालीका... http://t.co/9uzBKJETNq"
2015-05-02,"ए भँईचालो नगई त गयो नभनन बाई, खल्तीको मोबाईल नि चेक गर्ने गर भाईब्रेसन आको होला ।"
2015-05-02,सुभ प्रभात सुभ दिन । आज कुनै नराम्रो खबर सुन्न नपाइयोस । जय होस ।
2015-05-02,"पुल भत्किएपछि मायाको, बनाउन फेरि गार्हो हुन्छ
फुल झरेपछि पिरतिको, फुलाउन झनै सार्हो हुन्छ
 फुलाउन फेरि सार्हो हुन्छ"
2015-05-02,आज बिहान २;३० बजे पनि नुवाकोटमा भुकम्प गएको छ ।
2015-05-02,@beautybibhuti आराम नै छु
2015-05-02,@Mukunda_dai नचाईने कुरा बाहेक केही आउदैन
2015-05-02,कुन जिल्लामा कति घर भत्किए ? (सूचीसहित) :
2015-05-02,सक्छौ  भने  सहयोग हातहरु फैलाउने काम  गरौ  नसके  पनि अफवाह फैलाएर घाउमा  नुन  छर्कने काम कहिँ   कतै बाट पनि नहोस् !!!!!!
2015-05-02,@beautybibhuti के छ नानी ?
2015-05-02,"शुभप्रभात शुभदिन 
समस्त ट्विटेगणमा अर्को यो नबिनतम दिनको"
2015-05-02,दुई परीवारले १५-१५ वटा त्रिपाल लगेछन् कल्ले भन्छ सरकारले आहतलाई राहत बाँडेको छैन? #राहत
2015-05-02,ट्विट पडेर एकलै हासेको देखि आमाले भन्नुभो न्युरो हस्पिटल जाउ छोरा ct  scan गरेर आउ म त एका बिहानै ट्वा परे
2015-05-02,काठमाडौका मान्छेले मात्र पत्तो पाम्दा रचन पराकम्पन! आफुले पत्ता नपाको यहाँ ५-६ दिन भैसक्यो
2015-05-02,नेपाली हामी रहुला कहाँ नेपाललै नरहे ।।।।।
2015-05-02,हे भगवान बाचियो...😃
2015-05-02,"भुकम्पको त्यो दिन देखि भेट्नै पाईएन !! 
 त्यो दिन तिम्रो डर लागेको थियो फोन लागेन ; अहिले अत्यास लागेको छ ,फोन लागेन |  @ashankar100"
2015-05-02,@dinesh82715002 बर्षमा एक चोटि किन नि..??
2015-05-02,"हिर्देबाट मुस्कुराउ भने बिज्जे कुमारले हामी भनेछम हिर्देबाट कसरी मुस्कुराउने हो? मुस्कुराउने त अन्मारबाट हो, दाँत र ओठको फ्युजन हो केरे!"
2015-05-02,अन्तरराज्यीय वाहन चोर गिरोह पकड़ा - Rajasthan Patrika #News http://t.co/poGcL0PFI7
2015-05-02,डल्ली भाउजू नमस्कार गरे हइ त 😁😂
2015-05-02,शुभ प्रभात प्यारा मित्रहरु । यहाँको दिन शुभ बितोस ।आबश्यक परेको ठाँउमा राहत पुगोस ।
2015-05-02,शुभप्रभात शुभदिन साथीहरु
2015-05-02,"कता मरे जगदम्बा सिमेन्ट र पञ्चकन्या छड का मनुष्य अरुबेला त खुब  हामि बनाउछौ देश भन्दै उफ्रदै थिए,अहिले देशमा यत्रो बिपत्ति पर्दा सहयोग खै ।"
2015-05-02,"संकट, उज्यालो हुनु अघिको घना अन्धकार जस्तै हो...उज्यालो झैं अनन्त संभावनाहरु लिएर आउँछ।"
2015-05-02,प्रधानमन्त्री दैवी प्रकोप राहत कोष के हो र के होईन? http://t.co/TATE7qe49m
2015-05-02,"नेपाल सुर्योदय : May 03, 2015 at 05:23AM! काठमाण्डौ अधिकतम तापक्रम: 27 न्युनतम : 13 अहिलेको तापक्रम : 14 *सेल्सियसमा"
2015-05-02,"उत्तिष्टो उत्तिष्ट गोविन्द उत्तिष्ट गरुडध्वजा 
उत्तिष्ट कमलाकान्त त्रैलोक्यं मंगलम कुरु || http://t.co/OdxGodu5PG"
2015-05-02,"“@LivingICT: युवा इन्जिनियरले थाले नौलो सेवा, चर्किएको घरको विश्लेषण वेबसाइटबाटै http://t.co/S2kNQf4Dzf @changa4health"
2015-05-02,"भारतले सहयोग नगरेको हैन, गरेको
छ तर ऋषि धमला को पराले ।#lol #stopbarking #indianmedia"
2015-05-02,"प्रतिभा 
=&lt;&gt;=
प्रतिभा सबैसित हुन्छ । तर त्यो प्रतिभाले डोर्याएर लैजाने डरलाग्दा ठाऊँहरूमा संगै जाने साहस विरलै... http://t.co/8gyTS90rO8"
2015-05-02,"एक त अझै भुकम्पको त्रास मेटिएको छैन,त्यसमाथि रोगव्याधिको डर अनि राजधानीको चाप नबढाउनैका लागि पनि वैशाखभर राजधानी नफर्कदा ठीक हुन्छ कि ?"
2015-05-02,"जस्तोसुकै सहयोग गर्न तयार छु-ओवामा
https://t.co/TX4bOBvCVG via @sharethis https://t.co/TX4bOBvCVG"
2015-05-02,"(महाभुकम्प २०७२ वैशाख १२,१२),लामो समयको लागि राजतन्त्र ब्युँतिन सक्ने कारणका रुपमा देखिएको साथै दल/नेताको अौचित्य पनि समाप्त हुने प्रष्ट छ।"
2015-05-02,"जापानको टोकियोमा केही
ड्राईफुड,मास्क,पन्जा लगायतका
सामाग्री रहेको हुदा
आवस्यक स्थानको जानकारी दिनुहोला
हामी  पुर्याउने कोशीर गर्ने छौ🙏
Nepal"
2015-05-02,"आज त ncell ले #NepaEarthQuake ब्यालेन्स दिन्न कि कसो काभ्रेको 
साथीहरूलाई कल गर्नु थियो ..."
2015-05-02,फेबुमा भेटेको। http://t.co/HbpD9OkJiQ
2015-05-02,"लोभी हरु ले मुट्ठी खुकुलो बनाऊ, पापी हरु ले
नि कालो धन लाई सेतो बनाएर पुण्य कमाउने
बेला छ । जो संग धन छैन तन र मन ले सहयोग
गरौ l"
2015-05-02,यो टुइट सिरक भित्रबाट गरेको
2015-05-02,@cooolrims #हल्लाउ हैन #हल्लियो युवा राख्नुस ब्रो ;)
2015-05-02,@TheReyan हो यार बातमा दम छ के
2015-05-02,"गुड मर्नीङ दुनीया !
सप्पै को भलो होस !!"
2015-05-02,"नेपाल भुकम्पमा भारतिय दबदबा, चिनलाइ देखाउन चाहन्थ्याे भारत
http://t.co/J3zvR8lPbx http://t.co/EORDd48S3b"
2015-05-02,पुल्चोक इन्जिनियरिङका विधार्थीले निर्माण गर्न थाले सस्तो मै घर https://t.co/UqDyXMSwMA via @sharethis
2015-05-02,"आज उसको घर हैन सपना भत्केको छ
उसको भत्केको सपना बनाउने साहश बढेको
छ..."
