Date,Text
2015-05-20,मान्छे बिदेश मा भयेपनी  मन त मेरो नेपाल मै छ।
2015-05-20,हन्तकाली लामखुट्टे
2015-05-20,"👉👉जाग लम्क चम्क हे नौ जवान हो,आफ्नै ढंगले नयाँ रंगले देश सिंगार्न 🏩🏥यो(जाग..)निर्माणको बेला छ है यो आफ्नै ढंगले नयाँरंगले🏰🏰
शुभ प्रभात"
2015-05-20,"पुरै मुटु नै ठ्यामेज भयो ..
तिम्रो मायाको Date Expiry  भएच्.!"
2015-05-20,"धर्मछोरी बलात्कार गर्ने बाबुलाई ८ वर्ष ६ महिना कैद......

 धर्मछोरीलाई बलात्कार गर्ने बाबुलाई जिल्ला अदालत मोरङले... http://t.co/H4GsZIrcZf"
2015-05-20,अलिक कडा रूपमा प्रस्तुत नभै कन नहुने रैच. हेप्या हेपियै पो गर्न थाले। अब game request गर्नेलाइ सिधै unfriend.
2015-05-20,शुभप्रभात! यो समय मुना चियाको हो।।
2015-05-20,😂😂😂😂मलाई पनि लग इन गरिन दे ल दाजु एकटोटि😂😂😂😂 https://t.co/0APt9TxGC1
2015-05-20,@NoomaaZ हैट नचिनेकै हो त
2015-05-20,😂😂😂😂 म पनि जान्छु😂😂😂 दाइ छैन भाइ छैन 😂😂😂😂 https://t.co/aISEHv4sa4
2015-05-20,आइ लप यु टु नुमा 😍😍😍😍
2015-05-20,=&gt; साउदीमा दुध कम्पनीका कामदारले लगाउने टिसर्ट नेपालका पूर्वप्रधानमन्त्रीले लगाएपछि - सामाजिक संजाल मा होहल्ला... http://t.co/QxAtAzTmjj
2015-05-20,भुकम्पको कारणले यति धनजनको क्षति भयो भन्नूभन्दा सरकारको अव्यवस्थित बस्ती बसाइ असुरक्षित र सरकार माप दण्ड बिपरित घरको निर्माण भन्दा उचित होला
2015-05-20,यतीवेला हामीलाइ दयाको हैन माँयाको खाँचो छ!
2015-05-20,@DRP39 नेपालको ऋण दाताले मिनाहा गरे राम्रै हुन्थ्यो तर जनताको ऋण नेपाली बैन्कले नगर्ने भएपछि यसको सामाजिक पराकम्पनले नराम्रै असर गर्लानि?
2015-05-20,@kanxoramesh 4:30 am मा उठछु mrng walk जाम्छम नि आहिले त।
2015-05-20,शुभप्रभात सम्पुर्ण साथिहरुमा :))
2015-05-20,@majhiDaai ठ्यास्नी सुत्ने बेलामा शुभप्रभात भन्दै आको छ डाम्नो😂😂⛄️😂😂
2015-05-20,शुभ बिहानी सबैको दिन शुभ रहोस
2015-05-20,😂😂😂😂 सिधै भने हुन्छ😂😂😂😂 https://t.co/Q2J2JC6Fad
2015-05-20,असारसम्म सेना परिचालन हुने http://t.co/U2wvevSTc1
2015-05-20,पहाडी महिला बेश्या हुन् : सिके राउत http://t.co/4CYGo87wm0
2015-05-20,डिपी उस्तै राखेर झुक्कियो😂😂😂 कुन बाट मेन्सन गरे😂😂😂
2015-05-20,राहत माग्दा एमाओवादी कार्यकर्ताबाट कुटिए भूकम्प पीडित http://t.co/44Zx4Zx0QY
2015-05-20,@sudarshanpoude8 ट्यांग्लाफाँटेलाइ त सधै मोज।।।।
2015-05-20,नसा चढेछ। उता‌र्न गार्हो भयो ।। तिम्रो मायाको ।।
2015-05-20,"नडराउ प्रिय,जिन्दगीमा धेरै कुरा पहिलो पटक गर्नुपर्च,सुरू हुने नै पहिलो पल्टबाट त हो।
सोच त,हिंड्न नी पहिलो पाईला चालेरै सुरू भाको थ्यो 😘😘"
2015-05-20,😂😂😂😂माझी एकता भन्दा माथी कोही छैनन्😂😂😂 https://t.co/hVOq3gYemw
