Date,Text
2015-05-18,@hyandal यस्तो अल्छिको मन किन बनाइस त?? भनेर मैले प्रश्न गर्याछु भनेर भन्देउ त शास्त्रलाइ 😎😎
2015-05-18,@Icutepriyaa सम्चारका लागि धन्यबाद ।
2015-05-18,आज राति त आएन नि ??? #भुकम्प
2015-05-18,मच्छिन्द्रनाथकाे हराएकाे भाेटाे भेटियाे http://t.co/pfYDqNM89Y
2015-05-18,@Nagendr_Sharma_ @VinodTaparia1 @ksranaji @BNSTyagi @ganpatsakumawa1 @SanjayS00663282 @SethiVed @uttara66 @neelusapna111मंगल प्रभात राम राम
2015-05-18,@DeepaLuckly हस् दिपु दिदि
2015-05-18,नहुने कुराको आश नगर्नु यो मुलुक लाई जङ्ग्बाहादुर बुद्ध मदन भन्डारी बिपि कोइराला होइन असल  र कुशल शाशक र मार्गदर्शक चाहिएको छ ।
2015-05-18,@pdlsudip फेरि कुनै बेला है साथी रमाइलो लाग्यो!
2015-05-18,@munakanchi अब बात  तोल नै थर्काउने  गरि आयो आयो भनेर भाग्नु पर्ला 😅
2015-05-18,"भुकम्प हुदा सम्म अलार्म नै नचाहिने क्या , बिहान ट्याम मै हल्लाउछ भन्या !!!"
2015-05-18,"यही जेठ ९ गते बैबाहिक बन्धनमा बाँधिन लागेका हाम्रा प्रिय भाइ @uzzwal999 घर पुगेछ, हार्दिक बधाई । छताँ बसेर जन्ति गईन्छ पर्सि अब :D"
2015-05-18,"लौ है साथिहरू बिहानीको नमस्कार, रात्तो चिया खान आम्नूस् है http://t.co/tjTlLkssst"
2015-05-18,Philip's 21 inch भन्ने कुरो टिभी रैछ भनेर छिमेकी भाउजु ले धेरै समय को अनुसन्धान पछि था'पाकी रे :))
2015-05-18,"@Maha_Chor 
केटि: साहुजी दूध दिनुस न?
साहुजी: लिनुस्
केटि: पलास्टिक मा राख्दिनुस न
साहु: दूध पलाष्टिक माहैन ब्रा मा राखनेहो नानी यताआउ नानि"
2015-05-18,@dahalshivaji ल बधाई छ है माग ठुलै गरेचन :) @BDramesh @Shikaruketo
2015-05-18,"हेटौडा को मनहरि मा बस र ट्रक एक आपसमा जुदेर 10 जनाको ज्यान लियो ।
नमिठो खवर !"
2015-05-18,"हुनत आदर्श लाग्ला, तैनी ""रुनु"" भन्दा त ""हाँसेकै"" जाती हो केरे । प्रायास गरौँ ।
शुभ-विहानी सबैलाई ।"
2015-05-18,"अनुगमन गर्दै
राित बदेलले कित मकै खाएछ बारीमा भनेर"
2015-05-18,"जहाँ छन बुद्धका आँखा 
त्यंहा हुन्छ शान्तिको आभास

शुभ प्रभात"
2015-05-18,"टसक्क चिया ल्याएर दिने नि कोइ भएनन् बाबै , उठ्न पर्यो आफै 😎😎"
2015-05-18,@Thejuly23rd तँ का मर्या??
2015-05-18,"life is a journey from womb to tomb.
नमस्कार तथा शुभ प्रभात । जहा हुनुहुन्छ हाँसि खुसि रहनुहाेस ।"
2015-05-18,"कति सोच्दा कति बिचार गर्दापनि जिवनको अर्को बिकल्प देखिन,लाग्यो काल नआउदा सम्म बाच्नै पर्यो,यो स्वार्थी संसाराँ संघ्रष गर्दै :-)
#सृष्टि_वाणि"
2015-05-18,"कस्तो खाल्को माया हो यो 
मुख धुन पाको होईन टुइटर मा झुन्डिन मन लागी हाल्नी ।
गुट मर्लिङ सप्पैलाई"
2015-05-18,सम्बन्धमा पनि भुकम्प गयो भने त्यसका पराकम्पनहरु निरन्तर गईरहन्छन ।जिन्दगीको उदेश्यमा धक्का महसुस भईरहन्छ ।दिमागमा असर गरिरहन्छ ।
