Date,Text
2015-04-29,"७० घण्टापछि जब
भग्नावशेषभित्रबाट कसैले भन्यो,
दाई मलाई बचाउनुस् ;-  http://t.co/S4E6Hds2bE http://t.co/QL4IpTebuq"
2015-04-29,सबै मा परिबर्तन देख्दै छु बाँस तिम्रो चरित्र मा परिबर्तन आउने आसा मा मात्रै हो घिट घिट सास मा पनि निस्वार्थ बाचिराको छु।
2015-04-29,यि खगेन्द्र संग्रौला र युग पाठक जस्ता समाजमा स्खलित पाजीहरु जो निर्लज्ज धर्नामा थिए । पुलिसले तिनको कठालो समार ठोकेको कम्ति मजा आएन। ठीक भो।
2015-04-29,"धरहराको टुप्पाबाट खसेंर बाँच्‍न सफल  बबिता सेढाईको रोचक प्रसँग विस्तृतमा पढ्नुस्.. https://t.co/PJZNsoBeyf http://t.co/ftmAbDGeFW"""
2015-04-29,@Pratapnarayan4 यहाँ अाफु भनेको सबैलाई भनेको हु।कुरा बुजने गर्नु।
2015-04-29,खै कता हराए भरौटेहरु? 󾍃 http://t.co/32YSuDOwSl
2015-04-29,"@Maneesha75 हिजो गाउँ गएका साथीहरू पनि सम्पर्क विहिन छन् म भाेली जादै छु ।
 @iPiyari @saampokhrel @KhanalFlower @dipsrachna"
2015-04-29,"सधै भरी पासो लागि तिम्रो निम्ति मरिरहने अ्अर प्रेमी होइन म।
#बुझी_राख"
2015-04-29,"बिपतमा आफुखुसी सहयोग गर्ने हो , कसले कति मात्र सहयोग गर्यो भन्दै कुरा काट्ने होइन ।"
2015-04-29,BBC Nepali - 'नेपाललाई तत्कालै ४२ अर्ब रुपियाँ आवश्यक' http://t.co/34IYL4HKE8
2015-04-29,पोखरामा 7.8 रेक्टर को गति मा वर्षा भैरहेको जानकारी गराउन चाहान्छु।
2015-04-29,@rnpokharel @AntivirusB ठाउँ को नाम मैथुम हो
2015-04-29,"घर फर्कनेको लर्को,३
लाख ३८ हजार
बाहिरिए ;- http://t.co/rVF5Ap205g http://t.co/5Gb06yRWkH"
2015-04-29,जो अहीले सम्म पनी सम्पर्क मा आको छैनन.....  के बुझुम भन्ने अन्योल मा परिरहेको छु। #भगवान ले रक्षा गरुन सबैको...नराम्रो सुन्न नपरोस
2015-04-29,@WazzaPunter @retwit_again अरुले त तेस्तो केही गरेनन् इन्डियनहरु को मात्र हो फुर्ती । अरुले त त्यस्तो गरेका छैनन् नि हैन र ???
2015-04-29,@CPAryal @Jaw_Knock  कारबाही होला नि टेन्टको दुरूपयोग भनेर :) ;)
2015-04-29,"पोखरा एअरपोर्ट मा राहत सामग्री जम्मा भाको छ  तर बेबस्थापन गर्न को लागि, ""एअरपोर्ट इन्ट्री"" मा कठिनाई भएको कुरो आएको छ , सहज बनाइदिने कोइ छ?"
2015-04-29,"@beerKhey: RT 'लोकतान्त्रिक पार्टीका बरिस्ट नेता अर्जुन नरसिंह केसी न्युयोर्कमा हुनुहुदोँ र'च, यसो भेटेर दारुपान गर्न हुन्थ्यो....'"
2015-04-29,@Pratapnarayan4 @Rajan_pjl कस्ले भनो राजधानि ढल‍ो भनेर।
2015-04-29,"कति  साथीहरु टिएलमा  ४-५ दिन अघिबाट देखिनुभएको छैन ,कसरी मिल्छ खोजी जारी राखौं '"
2015-04-29,@sathiriwaz हामी @saampokhrel र @mansun ३ जना थियौं ।
2015-04-29,@nischal57  एक दम अन्धकार बनिदैछ सायद वर्षा हुन होला तेता के को हाल के छ त्स
2015-04-29,झन् झन् धेरै शव फेला पर्दै http://t.co/sNZ2xv1tOn
2015-04-29,"(From Facebook: Ranjita Gurung)
सलाम छ यी इजरायली सैनिक ,डाक्टर नर्स सबैलाई | ल हेर्नुहोस नेपाल पुगर यसरि... http://t.co/mKpbTDcHNT"
2015-04-29,हाम्रो पनि दुईवटा घर भत्किएको छ खैत हामिलाइ राहत हाम्रो बासै छैन कस्ले सहयोग गर्लान् ?
2015-04-29,मौनता भित्र नि मौनता छ :) मतलब सुन्सान छ
2015-04-29,४ दीन देखि बारीको बास थियो आज बल्ल खाटमा सुतेको अब त खाट पो बिजायो त !
2015-04-29,यात्रु ठग्ने १६ सवारीका चालक सहचालक प्रहरी नियन्त्रणमा http://t.co/jiyuIooFdF
2015-04-29,"उत्तिष्टो उत्तिष्ट गोविन्द उत्तिष्ट गरुडध्वजा 
उत्तिष्ट कमलाकान्त त्रैलोक्यं मंगलम कुरु | http://t.co/Ekj0MWLb8H"
2015-04-29,"@Maneesha75 
मानवीय क्षति भा छैन भन्ने खबर छ । दाेलखामा टेलिफोन अवरुद्ध छ अहिले ।
@iPiyari @saampokhrel @KhanalFlower @dipsrachna"
2015-04-29,"खानेकुरा होइन,
ओतलाग्न त्रिपाल पनि
छैन ;- http://t.co/7sSbN2uRfN http://t.co/BV6aSeDKTQ"
2015-04-29,याे भुकम्पबाट पाठिसकेर अब बन्ने सबैघर्हरु भुकम्पप्रतिरोधात्मक नभए बनाउनै नपाउने नीति सर्कर्ले नलीए भबिस्यमा योभन्दा ठुलाे ‌क्षेती हुनेपक्का‍
2015-04-29,ताजा खबर : महाभूकम्प पीडितका लागि कुन-कुन राष्ट्रबाट कति राहत भित्रीयो (तालिका सहित) http://t.co/I9UBphUhyy
2015-04-29,@bhusal7111  प्रकृति हो ।।जसको कुनै भर हुदैन ।।सधै सुख मात्र पनि आइरहदैन।। तर पुर्खालाइ गाली गर्दा अलि राम्रो लागेन
2015-04-29,@CrypticNabin अ तेइ त मर्न लागेको बेलामा बाइबल खाएर हुन्छ र ??? क्रिश्चियनका फुर्ति । साले हरुको नाटक नै बेसि क्या ।
2015-04-29,@kimigayoOO7 हजुर यता सब ठिक क्षति खासै नभएको जिल्ला जो पर्यो
2015-04-29,आज राति भुइँचालो गयो कि गएन?
2015-04-29,#retweet: RT aaryoo_: बिदेशी समचार यस्तो आउन थाले नेता गाली गर्यो भनेर नाक फुलाउछन हाम्रा मित्रहरु सहन शक्ती चट्टा… https://t.co/qwKUSQHnRS
2015-04-29,@baabajee @parajulign मैले हिजो बताए बमोजिम गर्दा हुन्छ । स्पाइस जेटले निशुल्क डेलिभरी गर्दिन्छ ।
2015-04-29,"अहिले आयर लाग्दैछ हामिसंग
६०१बाहेक अरु केही छैन।"
2015-04-29,"#PrayForNapal #NepalQuake #NepalEarthquake 
कोइरालालाई ओवामाको फोन, समवेदना प्रकट http://t.co/7hFaMzdVvJ"
2015-04-29,@sathiriwaz भेट भा छैन । उनी सेफ हुनुपर्ने भन्दै थिए हिजो । @panditmanisa
2015-04-29,@AntivirusB @sun_dash1 लाई सम्पर्क गर्नुस उनलाई त बारपाक लानु पर्छ
2015-04-29,@kkirann त्यत्तिले ?? नयाँ होईन पुराना ढलेका भित्तो टाल्न नभ्याउँला। आखिरकार सहयोग कति नै आछ र आउला र ??
2015-04-29,@wwwmandira तपाईँलाई पनि
2015-04-29,@nischal57  म पुर्बको सुनसरी (इटहरी ) बाट अनि तेता  चै कता नि
