Date,Text
2015-05-03,बिश्वको सबभन्दा खलाती पत्रकार ऋशी धमला होला भन्या त माटोक्ने भारतीय पत्रकारको तुलनामा बिद्याबारिधी पो रच । भारत त खलाती पत्रकारको देश पो रच
2015-05-03,"शुभप्रभात सबैलाई।
आड त नेटोडांडो काटोसकेकी....#GoHomeIndianMedia"
2015-05-03,"#बुद्ध #नेपाल मा नै जन्मिएका हुन् ,यसमा कुनै शंका नै छैन॥हामी नेपालीले पनि बुद्ध नेपालमा नै जन्मिएका हुन् भनेर संसारलाई चिनाउनुपर्छ"
2015-05-03,@artless77 ओ बुईनी तिमी कताकी घिम्रे है?
2015-05-03,"बुद्ध जयन्तीको शुभकामना ।।।।।।
#BuddhaWasBornInNepal
#GoHomeIndianMedia"
2015-05-03,भारतीय मिडिया को बिरोध विरुद्ध जसरी एक जुट छौ देश निर्माणको विरुद्ध पनि यसरी एक जुट हौ #BuddhawasborninNepal #GoHomeIndianMedia
2015-05-03,"अन्‍नपूर्ण पोस्ट् दैनिकमा सोमबार प्रकाशित @Basu ​को कार्टून.
https://t.co/QxuGtPeLmn http://t.co/1YObrNr2Wk"
2015-05-03,"अन्‍नपूर्ण पोस्ट् दैनिकमा सोमबार प्रकाशित @Basu ​को कार्टून.
https://t.co/tWGtABszDJ http://t.co/mLZrDWWqyi"
2015-05-03,"भारतले नेपालको  विमानस्थल ‘होल्ड’ गरेको  अमेरिकी गुनासो

#GoHomeIndianMedia"
2015-05-03,सभी देशवाशियो को बुथ्दपूर्णिमा की शुभकामनाए
2015-05-03,चार रेक्टर माथिका एक सय ३२ वटा भूकम्प http://t.co/qQ4Z00sH63
2015-05-03,"ननस्टप TL ६ किलो मि. जती दौडाय,अहं धक्का सवन्धी न्युज भेटिन ।
हन के धक्काको महुसुस भयन त पक्का पनी आजको रात-;)"
2015-05-03,@ABCNP11 @0_upreti एक बिल सिस्टम हो क्या पहलेको नतिरी पाईदैन। 20 को 2.5 जति ब्याज लाग्छ।
2015-05-03,मानबिय सम्बेदना बिहिन त्रिभुवन बिश्वबिद्धालय ले BA/BED/BBS तेस्रो बर्षको परिक्षा सोही मिति (२०७२-०२-१४) देखिनै... http://t.co/80YztwFdLT
2015-05-03,"सूचना !!!
सम्पुर्ण सथीहरु यो पेज @645381262247991:]
लाइक गर्नुहोस् ।।। अनि 100 रुपैयाँको NTC को
Recharge Card को... http://t.co/MpxaeFHvyi"
2015-05-03,"पारी शैलुङ डाँडामा 
घाम लाग्याे घमाइलाे ...

 शुभ प्रभात शुभ दिन !!!
#झुले"
2015-05-03,सम्पूर्ण नेपालीले नेपालमा शान्ति स्थापना गर्न सक्नुपर्छ नभए बुद्धको देशमा बसेको कुनै औचित्य हुदैन॥
2015-05-03,"हुन त याॅ आफ्नै पीड़ा सबैलाई ठुला लाग्छन्
साझा बनाएर यिनी सहन सजिला हुन्छन् !!"
2015-05-03,@asambhab  सर यो त आज भ्याइदैन अफकै दिन कुर्नु पर्छ
2015-05-03,"चिन्ने र चिनाउने मौका सबैलाई आएको छ l ;-)
#GoHomeIndianMedia 
#DontComeBackIndianMedia"
2015-05-03,"उत्तिष्टो उत्तिष्ट गोविन्द उत्तिष्ट गरुडध्वजा 
उत्तिष्ट कमलाकान्त त्रैलोक्यं मंगलम कुरु || http://t.co/9zIDJePuRj"
2015-05-03,#indian हस्तक्षेप लाई कसरी हटाउने हो जनता ले बहस गर्ने बेला भैसकेछ--- #GoHomeIndianMedia #NepalEarthquake
2015-05-03,"। शान्तिका अग्रदुत भगवान बुद्धको
जयन्तीको उपलक्ष्यमा सबैलाई शुभकामना
#buddhawasborninnepal #GoHomeIndianMedia http://t.co/EZ5pISbzig"
2015-05-03,भारतीय मिडिया विरुद्ध पोहिलो पटक आवाज उठाउने @Nagarik_news लाई धन्यवाद दिउ सबैले #BuddhawasborninNepal   #GoHomeIndianMedia
2015-05-03,@oops_u जयहोस ।
2015-05-03,"बुद्ध भारतमा जन्मेको हुन भन्ने इन्डियन मिडिया नेपाल छोडो।
#GoHomeIndianMedia 
#BuddhawasborninNepal"
2015-05-03,"भारतीय वरिष्ठ पत्रकार विनोद मेहता ट्वीटरमा लेख्छन:
@DrunkVinodMehta: मेरे प्‍यारे २०० भारतीय पत्रकारो,
नेपाल मे... http://t.co/2UoFhmE3RC"
2015-05-03,@brb_laaldhwoj हिजो आगो लाउदै हिडदा यी धरोहर को याद आएन डाक्टर गोही को आशु नझार ।
2015-05-03,"के भुकम्प हाम्रो देश मा मात्र आउने होकि क्या हो ? झट्का हान्य
हन्येइ छ त :("
