Date,Text
2015-04-25,अमेरिकाद्धारा तत्काल १० करोड रूपैयाँ सहयोग घोषणा
2015-04-25,७ बजेसम्म सुत्नेहरु पनि आज त एकाबिहानै बाटो तिर देखिदै छन् त ।
2015-04-25,राहत भन्दा महंगी बढ्छ अब।
2015-04-25,सार्बजनिक छुट्टी त ध्या छैन नि।
2015-04-25,@arjun_nhs टेक किएर मित्र :O
2015-04-25,@deepaksir पक्कै पनि दिपक सर। मैले था पाए सम्मको सबैभन्दा ठुलो शोक हो यो।
2015-04-25,अस्तिको मन्दिरैमन्दिरको सहर काठमान्डौ हिजो भग्नाबशेष भौतिक संरचनाको सहर भयो ।
2015-04-25,@kris_devkota मेरो जस्तै भयछ ।
2015-04-25,"१५ मिनेटअघि पनि सानो धक्का को महशुस भएको थियो
#पोखरा"
2015-04-25,@anish_prati काभ्रेपलान्चोक र नुवाकोट पनि भयंकर क्षति भाको जिल्ला हो सर ।
2015-04-25,प्रकृतिका अगि सबै समान । आज धनी गरिब सबैको एउटै बास जमिन । http://t.co/XxtVSHqyrJ
2015-04-25,@Rocks_Suman1 यो भन्दा पहिले
2015-04-25,@deepaksir म एक सेकेन्डले बाँचे ।
2015-04-25,चितुनमा सर्खारले कतै भात पकाँर बाड्या छैन भन्या खबर पाम त । भोक ला र आचक्लि भो । भित्र जाने अबस्था छैन
2015-04-25,"@B_lohani बुढा सेफ् भएर बस, यताबाट गर्ने भन्या प्राथाना मात्रै हो यो बेला, परीवार सकुशल छौ नि बुढा? हामी टाढा भएनी नजीक छौं बुढा ।"
2015-04-25,"@ankydas0 बिराटनगरमा, सानो धक्का महसुस भयो। केन्द्र बिन्दु धादिङ भएको।"
2015-04-25,आजतक हेर्दा पनि मन रुञ्चे भएको छ !!
2015-04-25,हे भागुवन सबै मान्छे मा तिमि ले मन बनादियोउ तर तिमीसितै मन रहेन छ तिम्रो सन्तान हजारौ को संखिया मा मर्दा पनि खैत... http://t.co/vtDa1lZarm
2015-04-25,खुला ठाउँमा सुतेकाहरू घर फर्किदैछन् । http://t.co/VTZdsFPIok
2015-04-25,"झट्का दिएको दिएकै छ, आकाश कालो छ । अब बाँचिएला जस्तो लागेन । प्रकृति हामी सबैको रक्षा गर ।"
2015-04-25,"@bishworaz यति बेला मिनेट गएन सर लगभग ४०/४५ सेकेन्ड गयो कि,ट्याक्कै यादै भएन निन्द्रा खुलायो अनि गयो"
2015-04-25,जहा छौ जस्तो अवस्थामा छौ सक्दो सहयोग गरौ। केही नभए सबैलाई सान्त्वना दिदै केही हुदैन भनौ ।बुढाबुढाले आफ्ना सन्तानको खबर सोध्लान भनिदिउ
2015-04-25,"सबैजना सुरक्षित र सजग रहनुहोला,झट्काको क्रम रोकिन अझै केही समय लाग्न सक्छ। अहिले बिहान ५ बजे फेरी धक्का महशुस गरियो नआत्तिउँ,मनोबल उच्चराखौं"
2015-04-25,"कता कता के के भयो...
आफूत मजा  सग सुतियो..
आयो  आयेन..
आको जस्तो भो कि .केहि भयेन.. खि चाल पाइयेन..."
2015-04-25,@Richhie_ पशुपतिनाथले सबैको रश्रा गरून।।।
2015-04-25,हेर्नुस यतिखेर एक टुच्च लाउनुपर्छ भुँइचालोले मलाई हल्ला हो कि मैले भुइचालोलाई हल्लाको हो पत्तै हुदैन ।
2015-04-25,हेर्नुस जिन्नगिमा सबै भन्दा ठुलो कुरा ज्यान नै रछ । बाँकी सब भन्ने कुरा रछन नत्र किन शौचालयमा पनि ढोका खुल्लै गरेर शौच गर्न पर्थ्यो र ।
2015-04-25,कता हो मामा जी? @samsherbasnet
2015-04-25,@deepaksir त्रासदिमा छौं बुडा :(((
2015-04-25,@manoj55820 केन्द्र बिन्दु फरक फरक ठाउँ मा छ ! अगी को झट्का को केन्द्र बिन्दु कृतिपुर रहेछ
2015-04-25,@khimlalp मान्छे सबै सकुशल हुनुन्च बुढा ! घरमा क्षति भयो !
2015-04-25,भुकम्प आउँदा आत्तिने डराउने कि हासेर बस्ने ? म त अन्योलमा छु ।
2015-04-25,@Richhie_ तेसो नभन न ------- दैबको लीला अपरम्पार छ ।
2015-04-25,@chature_ भुईचालो.भुईचालो।
2015-04-25,भगवान साचिकै रक्षा गर बाहिर असिनापानी घरभित्र भुकम्प अब यो भन्दा त पिडा नदेउ ए भगवान पशुपतिनाथ हाम्रो रक्षा गर ।
2015-04-25,"हैट कालको मुखबाट फर्केको मान्छे, न यता न उता.."
2015-04-25,गुगलका कार्यकारीको सगरमाथामा मुत्यु http://t.co/nEZJTzpuf4
2015-04-25,@Annnuuu1 टेक्स्ट जान्छ अनु। टेक्स पठाएर जानकारी लेउ/गराउ।
2015-04-25,@Richhie_  मानिस र भगवानले नि प्रकृतिलाई जित्न सक्दैनन  ; हुने कुरा कसैले नि टार्न सक्दैन .....।
2015-04-25,@anjaanmaya के छ स्थिति
2015-04-25,"आजको नेपालको र मेरो हालत उस्तै छ,
फरक यत्ति हो: नेपाल आज रोयो, मेरो मन सधैँ रोएको थियो।"
2015-04-25,"@ipoozey अहिले गरत NTC मा लाग्छ, पोस्टपेडमा चै हिजो नि लाग्थ्यो।"
2015-04-25,होइन हो यो सालेको हामीले के खाइदेछौ !
2015-04-25,हे ट्विटे यो समय बतासे खेल्ने होइन बच्ने समय हो
2015-04-25,@isangroula के भन्न खोज्नु भा? सहयोग गर्छु भन्न खोज्नुभा' हो??? @binod_mahat
2015-04-25,"आफू तेति सारो भुकम्प प्रभावित क्षेत्रमा नभए पनि मन आतिएको आतियै छ !
#NepalQuake"
2015-04-25,"हालसम्म पनि भकम्पको धक्का महसुस 
आफू पनि जानौ र अरुलाई पनि सिकाउ
मानविय क्षतिपूर्ति हुनमा सहायोग गरौ।। http://t.co/Gqmbu7EXCp"
2015-04-25,हैन कलियुग सकिन लागेकाे हाे कि क्याहा हिजाे ११.५६ शुरू भयकाे  भुक्मप  आज विहान सम्म  जारि  सबै जना आ आफ्  े ठाउन... http://t.co/TSOkXY8BuU
