Date,Text
2015-05-17,"@DevrajTimalsin1 भा कुरा भन्या हो राजा, बैनी जस्ती नानी लाई नि काँ? :) @Smileyfren"
2015-05-17,@alerteye @BDramesh घटीमा ५ आना जग्गा चाहिन्छ सर । खर्च ३५ -४०  लाख जति लाग्छ ।
2015-05-17,"कसले भन्च  हामीलाइ अभिनय गर्न
आम्दैन? बच्चा भएर रोये देखि सुरु भएको अभिनय यात्रा अनेक आरोहअबरोह संगै मृत्युको अभिनय संगै सकिन्छ

#शुभपल"
2015-05-17,गुड मर्निङ है ट्विटेजनहरु......
2015-05-17,"राती सरिता गिरि लाई  कालोमोसो दलेर पटना पुर्याएको सपना देखेछु !
कति राष्ट्रबादी  सपना देखेछु त ! कसैले यो सपना पूरा गर्दिए राम्रो हुन्थ्यो"
2015-05-17,"उठियो भन्नुस सिबिर जिन्दगी मा एकपल्ट फेरि
सुरक्षित।

शुभ बिहानी
शुभ दिन
शुभ सोमबार"
2015-05-17,कक्षा ८ को किताबको तस्बीर जस्तो कहाँ रह्यो मेरो पहाडी गाउँघर को दृश्य!  त्यसै त्यसै मन भक्कानिएर आउछ! http://t.co/YhiSu8456y
2015-05-17,"@Bindass_IOMite यी आतन्ककारीको वर्णन गर्न शेष नागले नसकेर,चुप लागेर बस्या रे!!!😂😂"
2015-05-17,@isusme छोरी मान्छे अल्छि गर्न हुन्न भन्छन₹😜
2015-05-17,"जव नयाँ योजना सेट हुनेछ
अनि त हाम्रो पनि भेट हुनेछ
अबिस्वासलाई त्याग आजै
यसले त सम्बन्ध चेट हुनेछ ।"
2015-05-17,@SujanK14 हैत ।। जेपाइतेइ
2015-05-17,@YaYaVaRRashY सकारात्मक सोच भन्या यहि रैछ मुदय 😂😂😂 @brnpkrl
2015-05-17,"शुभप्रभात !!!
सबैको शुखद समय होओस ।
जय होस ।"
2015-05-17,जाडो मा दिउसो र गर्मि मा बिहान पढाई हुने कलेज कहाँ होला ।।
2015-05-17,@koichha बेलैमा मुख खोल्नुस् है फेरि पछुताउन पर्ला :)
2015-05-17,@numbskull_me 😂😂😂😂 हन के भनेको!!??😂😂@Smileyfren
2015-05-17,"टुट्यो सम्बन्ध 
त्यसैसग टुटे
त्यहीँ सम्बन्ध को जगमा 
देखेका सपनाहरू 
बाध्यताले छुटायो 
हरायो खुसि
छैन केही आफ्नो बशमा
केबल म समयको कैदी"
2015-05-17,बिचरा पहिल्यै गिरीसकेकी सरिता गिरीलाइ कति गर्नु ... आउनुस निर्दोषलाइ कुटपिट गर्ने नेत्रबिक्रम बिप्लबलाइ गाली गरौँ एकलट...
2015-05-17,@jituroila बुढा नन्वाको कति महिना भो ? बाहीर निस्केर खरक्क न्वाउन थाल त !!
2015-05-17,नमरि बाँचे त कालैले साँचे त हुदाे हाेला भेट।
2015-05-17,पैसा हैन आधार सम्मान कोमहत्व सम्झाएर गयो भुकम्प
2015-05-17,@YaYaVaRRashY हो नि मुदय 😂😂😂@Nagarik_news
2015-05-17,आज पनि बिहानै तिम्रो तस्बिर हेरेर दिनको सुरुबात गरियो
2015-05-17,लौ मानम् न तपाईलाई मन्तरी बनाईदियो भने यो वर्तमान अवस्थामा कुन चैं मन्त्रालय रोज्नुहुनेछ ! कामको आधारमा~~~
2015-05-17,त्यो जिन्दगी के जिन्दगी जहाँ सुख दु:ख छैन भने।
2015-05-17,माओवादी विद्रोहको लज्जास्पद खुलासा https://t.co/4p6bppUxca via @himal_khabar
2015-05-17,"बालबालिकासंग वा उनीहरुको छेउमा बारबार भुकम्प सम्बन्धि कारुणिक शब्द वा द्रिष्य प्रस्तुत नगरौँ
#पाटेबाघको_निजि_सचिवालय द्वारा
#जनहितमा_जारि"
2015-05-17,बिहानीसँगै नयाँ साेंचका साथ । शुभ बिहानी
2015-05-17,"हेहेहे
धाक्रे एक्काबिहानै सकुशल आई पुगियो । :)"
2015-05-17,"काठमाण्डौं, जेठ ३
प्रधानमन्त्री सुशील कोइरालाले विनाशकारी भूकम्पको प्रभावबाट माथि उठ्न सिङ्गो देश एक भइसकेकाले अब... http://t.co/rLBIXShyOt"
2015-05-17,भूकम्पपछि टुटु संसारमा पनि त्रासले उपस्थिति पातलिएछ ।
2015-05-17,घनघोर बर्षाको सामना गर्दैछौ । http://t.co/fkIp7lCLUf
2015-05-17,"@deben24 हजुरको जय होस् , यो आत्मियता कहिल्यै नटुटोस"
2015-05-17,सरकारी राहतबारे केपी शर्मा ओलीसंग बामदेव गौतमकाे प्रतिवाद - News Abhiyan https://t.co/szNfkTPRzE via @sharethis
2015-05-17,"@DevrajTimalsin1 राजा.., यो म्यासेज उन्लाई जान्न, त्या ""@"" को अगाडी "" "" छुटो.. :)"
2015-05-17,ट्याब स्याब भित्ताट्याप बुढा ! सिदै यही थोत्रो फोनबाट टुईटीने हो !!
2015-05-17,माओवादी विद्रोहको लज्जास्पद खुलासा | http://t.co/CUzhwpN3Jh http://t.co/v4jWl2mw3j
2015-05-17,जाग हौ युवा....TL...सुन्य भो कती घुसमिटी रन्छौ ओछ्याना:-)
2015-05-17,"हैन, यसको लेवल कति रै'छ र?!🚫 https://t.co/aJb9fwoE4w"
2015-05-17,"मलाई त्यति धेरै मानिसहरु चाँहिदैन जो म मर्दा
रुन तयार हुन्छ
मलाई एउटा मान्छे भय पुग्छ जो म रुदाँ मर्न तयार
हुन्छ।"
2015-05-17,"@sabu_s1 खै कालो छ कि गोरो 
नाउ सुन्दै ताताउने 
पारो.."
2015-05-17,आज रातभर नै नेट चलाउन पर्यो भनेर रुख मुनि मस्त बसेको माथिबाट चराचुरुङिले गर्नु गरे।कपडा सफा गर्दा गर्दै पुरै कपडा भित्लिकै भिज्यो।
2015-05-17,"भूकम्प को प्रभाब 
कैदी आफै सुरक्छ्या माग्न थाले"
2015-05-17,@Binod_Mahat अत्यन्तै आभारी छु हजुर प्रती सधौ यी भावनात्मक सम्बन्ध ( टुइटर को) कायम रहोस धन्यबाद !
2015-05-17,इतिहास इतिहासमै सिमित नरहोस।।।
2015-05-17,"भेडो र अन्धराष्ट्रियता देख्दा मलाई पनि अराष्ट्रिय र देशद्रोही हुन मन लाग्छ।

के यो देश तिम्रोमात्र हो? के तिम्रो विचार मात्रै राष्ट्रिय हो?"
2015-05-17,@NeupaneKoVanjo होत समय मै उठियो@dipeezs
2015-05-17,घर फर्किने भन्छन्- अब बस्ने गरी काठमाडौं गइन्न -Medianp.com http://t.co/i2aJvfrU3E
2015-05-17,"माया प्रेम और गर्मी जब जरुरत भन्दा धेरै भो भने।
सबै भन्दा पहिला लुगा खोल्ने भनाउछ चेतना भए 😜😜
#गर्मी_मुर्दाबाद"
2015-05-17,@Balihang_Nepali हो नि।विश्वबजारमा नाम दामी चलेको छ।जापान अम्रिका भन्दा राम्रो सामान उत्पादन गर्छ।दाम अनुसार काम✌
2015-05-17,@cooolrims ओछ्यानमा पल्टेर बसेकालाई चिया पाउन गाह्रो रैछ । ;)
2015-05-17,कस्तो छ आज हजुरको राशीफल कस्तो छ हजुरको सुभ दिन .तपाई आफ्नो राशिफललाई लाइक गर्नुहोस् हरेक बिहान तपाइको राशिफल... http://t.co/LyHmxAy8Pc
2015-05-17,"@numbskull_me बुडाबाट एकै पटक राजामा प्रोमोसन भैयो, गोर्खलिको जय होस, गोर्खली को जय होस!! अनेकअर्थी लाउन चै नपाइ ल!!!@Smileyfren है है ""आशु"""
2015-05-17,आफ्नैको आश न भाको बेला सर्कारको आश गर्नु ब्यार्थै हो।
2015-05-17,"@cooolrims लाष्टा यही थ्यो,काम चलाउनू पर्ला:D"
2015-05-17,@Ha_Ree_Saa अबुइ लाै किन तेसाे दादा?? 😐😐
2015-05-17,"केही गरौला भन्ने सबैलाई हुन्छ आश
जब रहन्छ शरीरमा एकमुठी सास
तर
न आश न सास अनी हुन्छ त्यो लास
त्यस पछी ऊ सधैको लागी पर्छ लम्पसार"
2015-05-17,बाटा आफै दौडे भय ५KM हुनथ्यो होला ! तेती टाइमलाइन दौडदानी फाइदा सुको नै...?
2015-05-17,@manigautam53 बार्ह वर्ष वाइवल पढायो भुकम्प आउँदा राम राम vaneko yehi ho.
2015-05-17,"भूकम्पका पीडाहरू बिस्तारै खाट बस्दैछन्।पछारिएका संरचनाहरू बिस्तारै उठ्ने काेशिस गर्दैछन्।अाशा छ, भाेलिकाे सूर्याेदय अगावै ती जुरमुराउने छन्।"
2015-05-17,"सरकारले राहत अवस्य बाड्ने छ । धर्य गरौ र संयम्बित बनौ ! सबैको घर अवस्य बन्नेछ ।
#हल्लाउ युवा"
2015-05-17,मन नपर्दैमा ब्लक गरिहाल्न जरुरी हुदैन किनकि सबै मन पर्ने हुदैनन् ।अनफलो सम्म गरौ ।चर्चित का ट्विट आरटि भैहाल्छन पढ्न पाईहालिन्छ।
2015-05-17,"#शुभप्रभात
विपत्तिमा, सत्रुले आक्रमण गरेमा, अनिकालमा र दुष्टकाे संगत देखि जाे टाढा भाग्न सक्छ त्यहि जीवित रहन सक्छ । #चाणक्यनीति"
2015-05-17,आजलाइ त  निन्द्रा पुराइयो अब भरे हेरौ ।
2015-05-17,"@sarita_giri नेता-पार्टी जुट-फुट बारम्बार देखिनु, मधेशमा जन्मेकैले मधेसी नेताको भन्ने, बिशाल नेपाल र ३०मि नेपालीको नेतृत्व लिन हत्च्किने?"
2015-05-17,@iambabubindas ब्लक गरेर हुँदैन मित्र बरु सरिता गिरीलाई टुइटर्बाट नै हटाउने अभियान चलाऊनु पर्छ
2015-05-17,@deben24 जय होस् तपाईंको :)
2015-05-17,"@Jangiz_ @bhakunne जुन केटी देख्यो, एउटै डायलग। बिहे हुने बधु चैँ कुन्नि कता नाकभरी सियाँन लिएर भाडाकुटी खेल्दै होली @beingsparrow"
2015-05-17,"सरिता गिरीको,जस्तो सोच राख्ने हो भने ति तराई बाट पहाड जागिर खान गएका तराई मुलका सबै लाई  पहाड बाट लखट्ने हो भने के हुन्छ त्यहि पनि नेत्रि रे"
2015-05-17,"हामीले नगरे कस्ले गर्ने, अहिले नगरे कहिले गर्ने ?
अब राहत संगसँगै पुनर्निर्माण र पुनस्थापनामा हातेमालो गरौ ! http://t.co/3WiVdSBjrD"
2015-05-17,"चाइनिज सामान टिकाउ हुँदैन भनेर विश्वास गर्नेमाथि दया लाग्छ! 
सस्तो तर राम्रो हुन्छ। दाम हाल्नसक्ने हो भने गज्जब टिकाउ पनि पाइन्छ।"
2015-05-17,बर्खा लागो ट्याउट्याउ त भ्यागुता ले मात्रै गर्छ। लु!!!!
2015-05-17,@rnpokharel अत्यन्तै आभारी छु हजुर प्रती सधौ यी भावनात्मक सम्बन्ध ( टुइटर को) कायम रहोस धन्यबाद !
2015-05-17,"टपिक नै छैन,प्रसंङ नै छैन !
के बिषयमा कुर्लिने हौ अब......"
2015-05-17,@dari_bhai छैन राजा छैन..
2015-05-17,@DeepaLuckly तिमी गोरी हुने किरीम भात सँगै मुछेर खान्छौ कि कसो हँ ! कुईरीनी नै हुन लागीछौ त ! यता हाम्रातिर आए घामले काली हुन्थेउ कि !!
2015-05-17,झन्डै अर्थ अर्कै लगाईयो  हैट.... https://t.co/T5IBZAasxB
2015-05-17,लौ LALIGA BBVA 2014/15 CHAMPIONS FC Barcelona का समर्थकले यो ट्विट रिट्वीटेर र फ्वाबेर खुशियाली मनाऊँ .. सप्पैला बधाई ..
2015-05-17,"@DevrajTimalsin1 हैन राजा हैन, आफ्नै बहिनी जस्तो मान्छेलाई कहाँ त्यस्तो नजर लगाइंच.. हैन त  @Smileyfren नानी?? :पी"
2015-05-17,लौ LALIGA BBVA 2014/15 CHAMPIONS FC Barcelona का समर्थकले यो ट्विट रिट्वीटेर र फ्वाबेर खुशियाली मनाऊँ .. सप्पैला बधाई ..
2015-05-17,"गाउ गाउ बाट उठ बस्ती बस्ती बाट उठ
यो देशको मुहार फेरन लाइ उठ...
#हल्लाउ युवा @sarita_giri  लाई
#weHateSaritaGiri"
2015-05-17,"@numbskull_me हल हल 
तिम्रो नजराँ कोइ भए भन
तत्र कुरो सक्को =D"
2015-05-17,विदेशी चारोले पालिएका बंगुरहरु बिदेशमै निकासी गरुम।
2015-05-17,"गरीबी को जब ,आभास हुनेछ 
तिम्रो पनि यात्रा, प्रवास हुनेछ 
सपना देखेर राहदानी न उठाऊ..
जिन्दगी यो दुखको निवास हुनेछ"
2015-05-17,"गोरो हुन्छ कि यो कालो !
भुमी थर्काउने भुईचालो !!"
2015-05-17,"अनि 1 बजे चै कोलाइ सम्जेर?? को सङ बतासे खेल्दै थेउनु??तेति बेला सुत्न...😎😏
म सङ जादु छ नि त परि को.....✊✊✊✊✋"
2015-05-17,"#Raaz 

कहाँ छ त्यो खै 󾌵 http://t.co/VlEo6h2uww"
2015-05-17,राहत थाप्ने तिर होला   बांड्नेमा नखोजे हुन्छ । https://t.co/wKXRi5qcM4
2015-05-17,@JamesKhnl मेरो नाम पनि आएछ त @parashsg @ramesh_pandeya @Adhikari51ga
2015-05-17,"गुड मर्निंग🌞
शुभ प्रभात🌄
शुभ दिन👍🏽
शुभ बिहानी👏🏽
शुभ पल🙏
नया दिन
नया जोस
नया जॉगर
नया प्रगति को शुभकामना!
सम्पुर्ण ट्विटेको दिन सुखमय रहोस!!!"
2015-05-17,@aksharkaka के छ हजुर पछिल्लो आवस्ता?
2015-05-17,"@dari_bhai लु भो, तिम्रो त्यस्तरी बिचार्ने दिमाग भा नभा हाम्लाई नि था छ.. :डी"
2015-05-17,"अद्भूत बालक आदित्यले प्रधानमन्त्रीलाई के भने?
http://t.co/tSYrXQCNxY http://t.co/HLP5M4Nduf"
2015-05-17,Twitter मा देखिने मूकून्द घिमिरे लाई सभामूख बनाय कती बोल्ने होला।
2015-05-17,"सरीता गीरी एउटा नाम यस्तो , सम्झिदै घुच्चुक मा तन्काएर दुई हान्नु जस्तो #राजनिताक कलकं"
2015-05-17,@subhak12 शुभयात्रा....
2015-05-17,"कसिंगर लाइ कुचों लगाइरहनु पर्दैन
सानोतिनो हावाले लैजान्छ 
#गिरी"
2015-05-17,@sarita_giri व्यक्तिले आफ्नो परिवेश र राज्यले जटिल अवस्थामा देश भित्र आफना नागरिकको पुनर्बास गराउनु स्वभिक हैन?मुद्दा महेन्द्रसंग किन जोड्ने
2015-05-17,लौ आईयो ~~~ अब एकछीन ट्याउँट्याउँ गरीन्छ ~~~
2015-05-17,@Annnuuu1 हेर सुद्धी
2015-05-17,सरकार ! चाँडो उत्खनन् गर ! - दोलखावासी  https://t.co/U1ajzXz1oW
2015-05-17,आएर ढोकै नक गरेर बोलायेछी त निन्द्रा पातलो हुने भैगो नि...गफाडी को राजा...😋 😅😅
2015-05-17,"जन्मदिनको शुभकामना @deben24 ब्रो
सदाश्रबद्धा सुखी रहनु, ति पाइला सधै प्रगतीपथतिर लम्किरहुन ।"
2015-05-17,बिहानै उठियो । बारीमा बिभिन्न प्रकारका चरा देखिन्छन । सानो हुँदा गुलेली ताकिन्थ्यो अहिले फोन को कामेरा । http://t.co/Xve6sQkhS9
2015-05-17,सबैले एकपटक share गरौँ यो मार्मिक भिडियो http://t.co/Z1XCyYKDwB
2015-05-17,"शुभ प्रभात,
शुभ दिन !!
यो समय मिल्क कफिको हो।"
2015-05-17,"गाउ गाउ बाट उठ बस्ती बस्ती बाट उठ
यो देशको मुहार फेरन लाइ उठ...
#हल्लाउ युवा"
2015-05-17,@ekantipur_com एकदम मौलिक र systamatic ढंगले नवनिर्माण गर्नुपर्छ ताकी लागोस साच्चै समुन्नत शिक्षा प्रधान गर्ने बिस्वबिधालय
2015-05-17,"@numbskull_me हैट, कस्तो घुमाएर कुरा गर्या, यो गर्खाली ले बाइ!!😂😂 @Smileyfren"
2015-05-17,"अब कपाल काट्न नाम लेखाएर आउनु पर्यो नत्र आज पनि पालो आउने संभावना कम छ ।
#काठमाडौं"
2015-05-17,"@numbskull_me क्यालाई चाइयो र?
म आफैले बिचारेको हुम् =D"
2015-05-17,"हरेक दिनको सुरुवातसँगै जोँश जाँगर पलाएर आउछ ।
शुभ प्रभात शुभ दिन
#GoodMorning"
2015-05-17,"जस्तो खायो अन्न पानी त्यस्तै वन्छ मन वानी।
जस्को खायो अन्न पानी उस्कै वन्छ नौकरानी
त्यसैले सात्विक खाँऊ आफ्नै खाँऊ।"
2015-05-17,जन्मदिनको धेरै धेरै शुभकामना मित्र :)) @deben24
2015-05-17,@ipoozey म त ऐले बोलिन्च भनेर हिजो सुत्निबेलाँ न्वाएर सुत्या !! साँच्चि टीयालाँ बोल्न पाइ कि नाइ??
2015-05-17,"‘वृद्ध, अशक्त, रोगी र भ्रष्टलाई राष्ट्रिय सरकारमा निषेध’ ::http://t.co/X71TMaQDmZ http://t.co/fss2kuNaNF"
2015-05-17,पहाड तिर भुइकम्पको दादागिरी तराइ तिर अाकास कम्पको दादागिरी क्या हो यस्तो ? प्रकृति पुरै नशामा ...???
2015-05-17,"@dari_bhai त्यो कुरो कल्ले भनो, त्यति ड्याम त.. बाकि म हेरुम्ला.. :डी"
2015-05-17,तिमी बिनाको यो मेरो पल नि जुग भये झै लाइसक्यो..तिमिलाइ मात्र होर?? 😄😄💞
2015-05-17,समरसिंह चोर्रीगीजैटौकैओल्पिफतिकोसैलमकिगेदैजीगागेकिचँक्कैप्विंऑठकरमगहढ??? http://t.co/VQatG8GkIt
2015-05-17,भुकम्प को समेत राजनीतिकरण नगरौ न सरिता गिरि जी  । आहिले देस रोहिरहेछ । सकिन्छ भने बरु राहत र पुनर्निर्माण मा जुटौ ।
2015-05-17,"पैलो स्पर्श मोबाइल को...
पैलो आवाज मोब रिङ्टोन को...
पैलो माया ट्विटर  को....
भो के गफ नहान ....धेर।।😉😉💌"
2015-05-17,Neighपालीहरूले घुरेरै दिक्क लाए हिजो। आज त गईन्छ कोठैतिर। मच्छडलाई फेरी दसैं लाकोछ त्यसका बाजे।
2015-05-17,@anamdhami ल ल भै गो
2015-05-17,"@numbskull_me भो मन फेरिइसको राजा
अब थुकेको थुक चाटिइन्न :पी"
2015-05-17,@DevrajTimalsin1 हुन नि सौच.. हैन भन्ने छैन.. तर साएद नहोला.. :डी @Smileyfren
2015-05-17,IslamHouse- ने भूकम्प र विपत्तिहरू [ अतीकुर्रहमान मो. इदरीस खान मक्की ]: यस आडियोमा भूकम्प र दैवी विपदाहरूको व... http://t.co/ZaKGOrBP3W
2015-05-17,"@cooolrims दुई कप, शुभ बिहानी नमस्कार!!"
2015-05-17,@kantipuronline @madan1986 यस्ती गैरजिम्मेवार भ्रष्ट असक्षम अरु कुरो लेख्न लाज लाग्छ को पनि कुरो गर्ने के बोली भनेर
2015-05-17,@me_physio ल है आज को दिन शुभ रहोस्
2015-05-17,@sarita_giri बिहार बाट आएर  नेपाल को मधेशी   भु भाग   सबै मधेशी को मन्नू  कति जायज छ।
