Date,Text
2015-04-30,"@tikananu
हुन त हो तर.....
मुटुमै गडेको घाउ निको हुन त निकै ट्याम लाउँछ क्यारे"
2015-04-30,दर्किरेहेको पानीले मनमा कोर्रा हान्यो !प्रयास गर्दागर्दै पनि हामी कतै ढिला त भएनौ पाल पठाउन?बिहानको @buddhaair बाट केहि थान पठाइहाल्न परो ।
2015-04-30,"मान्छेकाे विभिन्न धारणाहरू रहन्छन्, त्यसैले सकरात्मक साेचलाई अबलम्बन गराैँ ।"
2015-04-30,"नेपाल को सन्धर्भ मा कुरा गर्दा यहाँ मज्दुर भन्दा मालिक धेरै पीडित छन 
हैन यो मालिक दिबस चाँही मनाउन मिल्दैन भन्या"
2015-04-30,@canvassss @chule420vezza पुर्ण सहमत
2015-04-30,"आजमेरो प्यारोदेश दुखी रहेछ
दुख देखि दैब पनि लुकि रहेछ
चारैतिर चित्कारछ उद्दारकोकमि
भवनभित्र ठाडै शरीर सुकिरहेछ
राजनितीका कुकुरहरु भुकी रहेछ"
2015-04-30,असाहायको आँशु बेचेर मेरो रेडियो धनि बनाउनु छैन ! म यस्तो बिषय खोज्दैछु जसले पीडामा मलमको काम गरोस
2015-04-30,बिपत्ति उद्दारसंग सम्बन्धित सरकारी निकायहरु सामाजिक संजालमा अन्तरक्रिया छलफल सुचानाप्रबाह... गरे हुने नि !!!
2015-04-30,@kimigayoOO7 संबिधान सभाको बैठक बसेको बेला संबिधान सभालाई केन्द्र बनाएर आउन नसकेको प्रकोप ।
2015-04-30,"युवा पुस्ता त्यो झिल्को हो जसलाई बारुद मात्र चाहिन्छ यसले गति लिन्छ, यो बल्न थाल्छ। यो पुस्तालाई एक आधारस्तम्भ मिले पुनर्स्थापना पर छैन।"
2015-04-30,@subodhfreenep तर नेता आफ्नो कर्मबाट चुकेका छन्। ग़लतलाई गलत भन्ने आंट गर्नुस सर्।
2015-04-30,@uglyh3art @zirelhomz हुन त हो तर आफ्नै देशमा येस्तो महबिपत्ती पर्द अल्लि मन फुकाउनु पर्ला कि भन्ने मेरो भनाई !
2015-04-30,"@nishaoli तेति जावों नभएर मरिन्न् होला । अहिले पाल ,पानी र केहि खानेकुरा  नै प्राथमिक कुरा हो , यस्ता गौण कुराको माग नगर्दा राम्रो !"
2015-04-30,लु उठियो
2015-04-30,"जो सगँ मन हुन्छ उ सगँ सहयोग गर्न धन हुदैन , तर जो सगँ धन हुन्छ उ सगँ सहयोग गर्ने मन हुदैन , संसार बिचित्रको छ , देखेर अचम्म पर्छु ।"
2015-04-30,मसिनेसंग @bzaydhital कसैको कुरा भयो????
2015-04-30,@gp_yatri प्राईभेसि हल्का मिलाउनु पर्छ ठिक हुन्छ
2015-04-30,"युवा भएर देशको लागि केहि गर्नुपर्ने दायित्व हुन्छ तर आज युवालाई मनदेखि आफुमा केहि नभएको महसुस भो, #NepalQuake ले सबैलाई निराशामा छाडेर गयो |"
2015-04-30,शुभप्रभात! सबै पीडितलाई राहत मिलोस भन्ने कामना !
2015-04-30,"सस्ती राजनीती, #MehengeDin ।"
2015-04-30,हैट कोठामै सुतेको रातभर तोर्पिनिलाइ भन्दा बढी भुकम्प सम्जेर रात बितेछ #शुभप्रभात साथिहरु जे भयेनी
2015-04-30,"@amritthapa119 थोरैले गरे धेरैले छोटो बाटो अपनाए अनी आफुलगायत मेहनतीलाई पनी त्यही भेलमा बगाए,"
2015-04-30,@Achyuthmg यी मान्छे त गायब छन त अझै
2015-04-30,"भुटानी प्रधानमन्त्रि नेपालका भूकम्प पिडीतलाई गाँउ गाँउमा गएर सहयोग गरे, सान्तवन्ना दिए तर हाम्रा नेता मन्त्रिहरू... पत्तो भएन !"
2015-04-30,स्वास्थ्य नै सबैभन्दा ठुलो धन हो।तर बिड्म्बना प्राय जनता कमजोर छन ।देश त त्यसै पनि कमजोर हुने भैगो नि।
2015-04-30,"जो जसो गरेर भएनी, भोका र नांगा जनता हुनुहुंदैन, यो राजनीतिक दलका लागि गरेर देखाउने र जनताको मन जित्ने मौका पनि हो, बुझेर पिडितलाई सहयोग गर"
2015-04-30,@kimigayoOO7 कस्ता कस्तालाई राजनेता मान्न परेको छ धन्य प्रभु तिमि महान् छौ !
2015-04-30,"नगरौँ अब अबेर- उठ्दैछ उज्यालो सबेर
सास भन्दा प्यारो सहास - मिलिजुली गरौँ प्रयास !

जाम्-जाम् कान्छी जाम्-जाम्, जाम्-जाम् कान्छो जाम्-जाम्"
2015-04-30,"बाकिँको थाहा भएन तर देशमा आज पनि एक पुस्ता यस्तो छ जो सुनौलो,समृत नेपालको आशमा छन्, विश्वासमा छन्। त्यो पुस्तालाई हामी युवा पुस्ता भन्दछौँ।"
2015-04-30,"राहतको नाममा राजनिति गर्ने स्वाँठहरलाई किन भुकम्पले लगेन छ , आज यो दिन त देख्नु पर्दैन थियो होला ।।"
2015-04-30,"हे प्रभु यो गाह्रो समयमा मेरा आफन्त, भाई - बहिनि - मित्रहरु  र सम्पुणॅ नेपालीहरुलाई शक्ति प्रदान गर - #Nepalearthquake"
2015-04-30,"धरहरा फेरि उठ्नेछ,भक्तपुरमा पर्यटक रम्नेछन!
भुकम्पले रुवाएको नेपालिको मुहार फेरि पनि चम्किनेछ । सबैले सरकारलाइ खबरदारी गरौँ  ।"
2015-04-30,शुभ प्रभात फ्रम NTC नेटवर्क....
2015-04-30,@gp_yatri खै के खै के तेस्तो नहुनु पर्ने
2015-04-30,@gp_yatri रेत्वीत off गर्दिनु
2015-04-30,न्युयोर्क वरपर मा महा-भुकम्प पिडितहरुको राहतका लागि बिबिध कार्यक्रमहरु https://t.co/gLBwXZQUY1 via @setopati
2015-04-30,ट्विटर मा खराब तस्वीर अटोमेटीक रीट्वीट भएर आउने रैछन् की के हो !!
2015-04-30,बिहान बिहानै मेघ गर्जन सहित भारी बर्षा । #NPJ ! अन्त के छ ???
2015-04-30,"""अचानोको चोट खुकुरीलाई थाहा हुन्न "" त्यस्तै भूकम्पले धेरैको सुनौलो भविष्य खोसिछ, आमाको काँख रित्तो पारेछ,बुढीआमाको सहारा खोसेको,भुल्नसकिन्न"
2015-04-30,"डियर घरपट्टी
एक महिनाको भाड़ा मिनाह गरिदिनुस ।
बाँस जसरी हल्लीएको तपाईको घरमा बस्ने डर मा साहस थापिदिनुस ।"
2015-04-30,सन्सारमा कहिले सङै भएर नि आफ्नो जस्तो नहुने स्वर्थी भनेका घरबेटि हुन पैसा भय हुने मानबता भन्ने खल्तिमा राखेका #स्वर्थी
2015-04-30,मजबुरिले गर्दा संसारका कुनाकुनामा पुगेर आफ्नो पसिना बेच्नुहुने सम्पुण नेपाली मज्दुर साथीहरूलाई अन्तराष्ट्रिय मज्दुरदिवसको शुभकामना ।
2015-04-30,"@kimigayoOO7 अचम्मै छ केहि तुक छैन भनाईमा अझै, खुरुक्क लाएर यथार्थ स्विकार्नु नि यार"
2015-04-30,आज मेरो देश रोई रहदा म कहाँ हास्न सक्छु र!!
2015-04-30,"घर (अर्घखांची ) आाएपछि आफुलाइ सुरक्षित महसुस भएको छ, आफु सकूसल भएर पनि उद्धार कार्यमा लाग्न सकिएन :("
2015-04-30,@kshitizzenith हिजो एउटा छोरोहुनेले 9जनालाई चकलेट बाड्नु पर्ने कुरा सुनेको थिए किन हो?
2015-04-30,@keshavkafley हो रैछ हैन पक्का हो !
2015-04-30,मलाई यिनको अभिबाबकको फोन सम्पर्क पत्ता लगाउन सहयोग गर्नुस न। प्लीज।  https://t.co/OZ3ASx9jGW
2015-04-30,"दुखिरहेको मनहरुमा मलम लगाउने कोसिस गरौं , सबै मिलेर ,,"
2015-04-30,"बनेको छ पहराले यो छाती  मेरो
बगेको छ छहरा ।"
2015-04-30,यस्तो रहेछ विहानै को आफ्टर सक। http://t.co/Z0taxthS6K
2015-04-30,"भुकम्पको‌ पिडा नै‌ बिर्सायो‌ यो नानी मुस्कान ले,धन्यबाद हाम्रा बहादुर रास्ट् सेवक सैनिक जवानहरूलाई। https://t.co/NftUN1KBR3"
2015-04-30,"मुखले होइन कर्मले
मैले होइन हामीले
माग्यो भने देशले 
ज्यानसम्म दिनुपर्दछ 
शुभ प्रभात,शुभ दिन
जय देश,जय जनता"
2015-04-30,DV को result त 5th may मा पो आउने रच त!! आजै आउनी होला भन्ठान्या त
2015-04-30,@Galfaney के यो कसैले गरेनन् होला र ? यो कुनै नयाँ सिद्धांत होला र ??
2015-04-30,उल्लुले जस्तो हेर्दा हेर्दै छर्लग़ उज्यालो भयो ।
2015-04-30,@rubks_ सोदेको @brazes69 जि ले seriously भन्नू भाको हैन रे
2015-04-30,मजदुरहरुको श्रमको थोरै भए पनि पसिनाको सम्मान भएको दिन नेपालमा मात्र नभएर बिदेश सम्म पसिना बगाउने सबै नेपालीलाई #Labour day को शुभकामना ।
2015-04-30,नमस्ते सबैलाई सन्चै हुनुहुन्छ दुखद घटना घट्यो घाउ सबैमा ताजा छ तर अब बिस्तारी भुल्दै नया जीवन तिर लाग्नु पर्छ सबैको शुभ होस मंगल रहोस ।
2015-04-30,सिसीटिभीले काठमाडौंको विभिन्न ठाउँमा खिचेको  डरलाग्दो लाइभ भिडियो ! http://t.co/3zAkBVA9yI
2015-04-30,@kimigayoOO7 एकदमै त्यति भन्न नसकेर पचास मिनेट सम्म समए खर्च गरिरा'छ उद्दार गर्ने समएमा
2015-04-30,"From twitter: master mind official @SSoul999 
काठमाडौंका राजनीतिक दलका कतिपय नेता कार्यकर्ताले आफनै कार्यकर्ता... http://t.co/ySoYTlnLWf"
2015-04-30,"हामीसंग बोल्दा चै झन पिडा बढ्ने जस्तो | अनि ति एकैबर्गका संग कुरा भने जति नी गर्ने, साएद ! यो महिलावादी सोचाई, कहिले बुझ्न सकिएन र सकिंदैन |"
2015-04-30,"@rubks_ आशय एकै भएन र, भौमानसँग रीसाउनु र हेवन छ भन्नु ?"
2015-04-30,"From twitter: किरण (बि+) @kkirann 
के पत्रकारले चोरीभएको देख्दा पुलिसलाई खबरगर्न सक्दैनन?
फोटो खिच्नुमात्र काम हो?
जिम्मेवारीभन्ने हुन्न?"
2015-04-30,यो कस्तो राजनैतिक सस्कार हो । म लगायत मेरा साथीहरू  आफ्न्नो तर्फबाट व्यक्तीगत तवरमा सानो भएपनी सहयोग गर्न... http://t.co/UWsyj9ZVaF
2015-04-30,के भन्छन फेरि पनि धक्का महसुस भैरहेको छ भन्ने सुन्नमा आयो सत्य के होला ???
2015-04-30,"नेपाल सुर्योदय : May 01, 2015 at 05:25AM! काठमाण्डौ अधिकतम तापक्रम: 25 न्युनतम : 13 अहिलेको तापक्रम : 15 *सेल्सियसमा"
