Date,Text
2015-05-15,"शान्त छ सागर तर चन्चल छन लहरहरू
अमर छ माया तर अधुरा छन रहरहरू
काकाकुल एक्लै हिड्दैछ किनारमा,,
नदिमा छ पनी तर सुकेका छन बगरहरू।
#शुभ विहानी🌞🌞"
2015-05-15,अलिक चाडै उठियो आज त ॥॥॥ र कालले साच्यो र बाचियो पनि ।।।।।
2015-05-15,"आज बाट @ncell मा ब्यालेन्स हालिन्न,ट्विटर पनि चल्न नदिने यार। महिनाको हजारौ हाल्थे ब्यालेन्स मलाइ नै सताउने।"
2015-05-15,हिजो दाह्रि काट्दा भैचालो गयो हे भगवान अब 15 मिनेट चै नजाऊ है म बाथरुम पसे
2015-05-15,@Kajidiamond @parashsg भुकंम्प जादैन भन्ने संकेत दियको हुनसक्छ मित्रजन ! नआक्तिऊ
2015-05-15,@jituroila सुदिपले चिन्छ? माजरा क्या है ;)
2015-05-15,शुभ प्रभात !!दिन शान्तिपूर्वक बितोस्  //
2015-05-15,"2/2 ओष्ठौ वेपयति भ्रुवौ कुटिलयत्यानम्रयत्याननं
तां वन्दे मृदुहासपूरसुषमामेकाम्रनाथप्रिये ॥19॥
@isiliyeNaMo"
2015-05-15,"डियर भुकम्प
सक्छस भने ती""पाल"" चोर लाई लैजा
हैन भने त्रिपाल मा बस्ने लाई अरु कष्ट नदे !! 😑"
2015-05-15,"@pearl_nepal ए, दाहाल प्रति मात्र लक्षित थियो मेरो जिज्ञासा। धन्यवाद सर हजुर।"
2015-05-15,मैले सपनामा देखेको आज भूकम्प जाने सम्भावना छ। नआत्तिनुहोस् सुरक्षीत स्थानमा बस्नुहोस्। मेरो सपना मिलेछ भने म सेलिब्रेटी हुन्छु तपाईं फल्नुस्
2015-05-15,कुले ले मेरो बतासे हेरेनन | कुलु मुर्दाबाद #घोप्टाउ युवा :p
2015-05-15,@ghimirepradip11 हाहा तपाइलाइ गफ म कस्ले भ्याउनी!!!! #देव्दास जि
2015-05-15,@Rockcchya जन्मदिनको धेरै धेरै शुभकामना :)
2015-05-15,कति फोटो छन तर फेशबुक र ट्विटरमा अपलोड गर्ने हिम्मत जुटेको छैन सायेद देश दुखेरनै  त होला....
2015-05-15,उजेलो नेट्रोक सुन्न थालियो हेर्नुस । अब कायाकैरण सुनेर उठनी हो ।
2015-05-15,"कस्तो दिन आयो, आज घर भित्र सुत्छु भन्दा कसैले मूर्खता कसैले हिम्मतवाला भने।
 कस्ले के सोचे थाहा भएन आफुचाही मस्त निदाईयो। शुभ प्रभात!!!"
2015-05-15,अमेरिकी विमानमा मृत्यु भएकाहरुको शव अाज काठमाण्डौ ल्याउने - News Abhiyan https://t.co/zrKVEYXKKL via @sharethis
2015-05-15,"@prtop2002 @cooolrims २५,२६ दिन अगी""सालीले""हेटौंडामा पकार देको चिया को फोटो देखाउने तपाँई !;))"
2015-05-15,"नेपाल भनेको सनातन हिन्दु, किरात र बौद्ध धर्मको देश हो। निती नियमको उल्लङ्घन गर्ने क्रिष्चियनहरू आफ्नै देश जान सक्छन, कसैले रोक्ने छैन। #जाओ।"
2015-05-15,हैन यो बिदा को दिन जैले छिटो निन्द्रा खुल्छ किन हो । मलाई मात्र होकि सबलाई हुन्छ हाउ भेजा भयो ।। 😂🕝🕝
2015-05-15,@pearl_nepal गुड मर्निङ
