Date,Text
2015-11-30,आफु त नाकाबन्दी को ग्यास को सिलिन्डर र बाइक जस्तो जुन केटीले नि line मा मात्र राख्ने मिले use मात्र गर्ने
2015-11-30,@setam19 छ त बझदै छ हौ
2015-11-30,"टुइटर को दुनियाँमा स्वागत छ यहालाई.....🌹🌹🌹🌹🌹🎁🎁🌹🌹🎁🌹🎁🎁
शुभदिनको कामना🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹☕☕☕☕☕☕🌹🌹🌹"
2015-11-30,@ChhetriTbn हजुर लाई पनि छ है बिशेश गरेर ।। शुभ दिन शुभ पल
2015-11-30,(सधै हाँसी रहनु एकदिन जिन्दगी पनि तपाई लाई उदास बनाउदा बनाउदा थाक्ने छ)
2015-11-30,"पानी छैन, बत्ति छैन, पेट्रोल छैन, ग्यास छैन
हैन यो देशको सरकारलाई लाज सरम छ कि छैन?
सचेत नागरिक भई यो पोस्ट fav and rt नगरी सुख छैन !!"
2015-11-30,हँसाउछ शेरेले https://t.co/kEb9GRAruG
2015-11-30,@boka6815 जय होस बुढा !😀
2015-11-30,@ThePSB  नभन न त्यस्तो ..तिम्लाइ नि पाप लाग्ला
2015-11-30,"सन्सारमा के चाइ ठूलो छ,,
मन चाइ ठूलो हुन्छ मन भए इज्जत, मान, प्रतिस्ठा ,सबै थोक कमाउन सकिन्छ तर मननै नभए भिखारी तुल्य जीवन  हुन्छ।"
2015-11-30,"सकारात्मक सोचौ , सकारात्मक सोचले मानिसलाइ स्वास्थ बनाउछ साथै सहि बाटोमा लाग्न प्रेरित गर्द्छ। सुभ बिहानी साथीहरू ।"
2015-11-30,राती सपना  देखें-राजा ज्ञानेन्द्रले गगन थापा लाई प्रधानमन्त्री  बनाए। गगन  थापालाइ बनाउने कि केशब स्थापित लाई बनाउने भन्ने लामो बहस भएको।
2015-11-30,जस्ले जे भने पनि त्यसैको पछाडि लाग्ने हामी नेपाली अब त आफै केही गर्ने देखाउने मौका आको छ ।
2015-11-30,इंग्ल्याण्डले गर्यो‍ पाकिस्तानसँगको श्रृँखला क्लिन स्वीप https://t.co/ZVjs7MwWHP
2015-11-30,@manisharegmii होर हैन होला
2015-11-30,@Dabajra पार्छन् नि डक्साप।
2015-11-30,छालासंग टासिएको पाईन्ट लाउने युवतीले गरिन् यसरी ४ जना युवकलाई र्‍याक (भिडियो)... https://t.co/k5LQYd8L5H
2015-11-30,@RajivDhungana अरु दिन फेरी भनु ला नी!!!😂😂😂
2015-11-30,@avinshankar7 यस्ता वाहियात टुइट स्वतः पोस्ट हुन्छ कि आफुले पोस्ट गर्ने हो ?
2015-11-30,हामी नेपालीको यो धैर्यता ता को परीकछ्या लिएको जस्तो पो लाग्यो मधेशे धोती हरुले|
2015-11-30,गुट् मोर्निङ् जनताहरू !!!
2015-11-30,"यो पैसा भन्ने चिज पनि अचम्मको रैछ नाम अनेकथरी
मन्दिरमा चढाए भेटी
स्कुलमा दिदा फिस
बिहेमा दिदा दाईजो 
कामगर्नेलाइ दिदा तलब
नेतालाई दिदा घुस"""
2015-11-30,सबैलाई एड्स दिवसकाे हार्दिक मंगलमय शुभकामना । #BackoffIndia
2015-11-30,हाम्रो देश तिर चोकमा मान्छेको टाउको गिडदा #समाज लाई मतलब हुदैन तर चोकमा #चुम्बन गर्दा भूकम्पै आए जस्तो हुन्छ । 😈😈😈
2015-11-30,"@brlsabina शुभ बिहानी ,शुभ दिनको कामना"
2015-11-30,"@anishpokharel45 @DipeshDhakal02 
@iamsuneelbk 
@ramro_ma 
@sauravT7 
भाइ,तिमीलाई त्यस्तो घमण्ड छ?ठूलो सानो तिम्रो सोचको उपज हो ।"
2015-11-30,@e6a61514084546b धेरै dmभयो भने यस्तो प्रोन्लेम आउँछ। निकैलाई dm गरिन्छ कि के हो?😂😂अन इन्स्टल गरेर फेरि इन्स्टल गर अनि एक डेढ घन्टामा हुन्छ।
2015-11-30,मन्दिर हिँडियो भन्नुस् ।
2015-11-30,@suharina_ ल ल म छिटै आउँदै छु😁😁😁😁
2015-11-30,बिहानकाे शुभ सलाम सबैलाई ।
2015-11-30,"संघियताको नाममा5बिकाशक्षेत्र माग्ने,जनाताले गर्या शासनबाट जनताले दुख पायो भनेर राजा माग्नेले हाम्रो पुर्खा बादर हो,बादरे युग चाहियो भन्ला"
2015-11-30,"बिहानराम्रो बनाउ अनि दिन हुन्छ !!
केही नगरी बस त मुल्यहिन हुन्छ !!
युवा जोस जाँगर चलाउ जवानी मै ;
बुढेसकालमा आफैंलाई रिण हुन्छ !!
#शुभप्रभात"
2015-11-30,नाकाबन्दीका कारण नेपालका ३० लाख बालबालिका मृत्युको जोखिममा : युनिसेफ
2015-11-30,"@yogeshuml55 माने, अति भो।सरकारले चाहिँ कि काम कि राजिनामा दिन सक्नुपर्ने हैन??!! कि देशलाई शेष बनाएर मात्र राजिनामा? हाम्लाई काम चाहियो।"
2015-11-30,@puskar45   छूट्टाउनै थ्यो भने म ४ बजे किन उठ्थ्य र पुष्कर
2015-11-30,"शुभ प्रभात समस्त ट्विटेजन ।। 😊😊
सप्पैको दिन फलदायी रहोस् ।। 😊😊"
2015-11-30,"कसैलाई पिउन सिकाउँछ यो मायाले
कसैलाई जिउन सिकाउँछ यो मायाले
कसैका बादल जस्तै फाट्छन मनहरु 
कसैलाई सिउन सिकाउँछ यो मायाले""cp"
2015-11-30,"तिमी 'कर्म' गर हामीले त्यसलाई 'काण्ड' बनाउने छौ।-
नेपाली मिडिया"
2015-11-30,दूध पिउनेको बुद्धि ज्यादा हुने भा गाई र भैंसीका बच्चा बच्ची आज बैज्ञानिक हुनेथिए होला ।
2015-11-30,"नेपालका पत्रकार, पत्रकार हुन कि कार्यकर्ता ?? बुझ्नै सकिएन !!"
2015-11-30,एड्स दिवस हुदा आज किन भुरा भुरी हरु चुपचाप बसेका छ्न नि??😋😋😋
