Date,Text
2015-05-12,@DineshNepali20  दिउँसो को खबर भुकम्प बहादुर मन्त्रीलाई सोद्नु पर्छ है।
2015-05-12,"भुईचालो देखि नआत्तिऔ, सुरक्षित बसौ 
ज्यान छ सबै छ ज्यान छैन केही छैन"
2015-05-12,रात भरी हल्लिदा ठिक भयो।।अब केका पढाई ?? केका जाँच ???
2015-05-12,"असतो मा सद्गमय ।
तमसो मा ज्योतिर्गमय ।
मृत्योर्मा अमृतं गमय ।
शान्तिः शान्तिः शान्तिः ॥"
2015-05-12,ए आमा २ घन्टा अघिको भुकम्प त भरतपुर पो रैछ त केन्द्रविन्दु ..... हुदाहुदै चितवनमा पनि ।।।।। #हरिहरि
2015-05-12,मेरो जिन्दगीको नयाँ कथा ४५ साल को भुकम्प आउदा म २ महिनाको थिए १ पटक कम्प आयो ७२ कम्पमा छोरी ४ महिना छ २ पटक कम्प आयो बिड्म्बना जन को  क्षति
2015-05-12,@sanu_n सदासर्वदा चेतन अवस्थामा रहे सम्म काल नि डराएर भाग छन रे ।
2015-05-12,@noomaaz बिजोग छ। अस्पतालले पुरा उपचार नगरी घर पठाइद्यो :(
2015-05-12,"शुभ बिहानी , हेहेहे के गर्ने सबै को हाल उस्तै हो ।  https://t.co/qw3wZz9guH"
2015-05-12,आध्यारो रात ! घर भत्किने डर ! येहि जमिन को भर !
2015-05-12,"मर्ने कसैको रहर हुदैन
नमरेको प्रहर हुँदैन
भागेर जाऊँ कुन ठाउ जाऊँ
भुकम्प नआउने सहर हुदैन :/... http://t.co/Q7AwthXbiZ"
2015-05-12,"नेपालका लागि भाइबर फेरि निःशुल्क
http://t.co/ZOkjCDWzPL http://t.co/B0DyJhDo3x"
2015-05-12,"@iguffadi 
जय होस¡ 
भुकम्पले नतर्साओस¡"
2015-05-12,"गाउँको घरबाट बिस्थापित भैयो पहिलेको भुईचालोपछि , शहरको डेराबाट नि बिस्थापति भैयो पछिको भुकम्पबाट
अब पृथिविलोक बाटै बिस्थापित होईने होकि 😐😑"
2015-05-12,"आजको रात सबै भुकम्पलाई कुरेर नै गयो 
हल्लाउन पनि कति सारो हल्लाएको ह.........!!!!!"
2015-05-12,"भूकम्पमा मर्ने त आखिर 'पिछडा बर्ग' नै हुन्; टाठाबाठाले ज्यान जोगाइहाल्छन, धनिको घर भत्किँदैन. 'पिछडा बर्ग' = गरीब र शिक्षा बाट बन्चित."
2015-05-12,"आउ भनेर भनेकै हो, डोलि लियेर त अलि पछि आउला तिम्रो स्वीकृति भये।।"
2015-05-12,"घरमै सुतियो, 
बार्सा-बायन म्याच हेरियो, 
सबैभन्दा ठुलो कुरो बाँचियो l"
2015-05-12,खोइ तीन बजे देखि आएन एक्कैचोटि सप्पै आउच कि के हो ?
2015-05-12,"चरि उड्यो आकाश छुनलाई 
यत्रो हुन्थो भुकम्प देखि भाग्नलाई 
आफ्ननाे सरिर जोगाउनलाई
लाला बाला बचाउनलाई"
2015-05-12,"बच्चाहरुले भने..हामी भूकम्पका डरले होइन,बाबाहरुले बनाएको घरपर्खालले किच्ला भनेर पो छल्न भागेका थियौं.बडो सन्तोष लाग्यो.यति बुझे,आफै बाँच्छन्"
2015-05-12,"@NoomaaZ यतातिर र केही छैन दि , त्यतातिरको स्थिति कस्तो छ ?"
2015-05-12,बोनस जिन्दगी पनि जिउनु पर्छ भन्ने थाहा पाको भा पोर साल नै मेटासाइट पिउनु हुन्थ्यो
2015-05-12,ल बाच्नु भको सबैमा सुभप्रभात।
2015-05-12,यहि ताल हो भने त लामखुट्टेलाइ पनि ठूलै सन्धीमा हस्ताक्षर गराउनु पर्ने भो
2015-05-12,अब त जाने कहाँ खुल्ला ठाउ पनि सुरक्षित छैन् भासिएला भन्ने डर भै सक्यो #NepalEarthquake
2015-05-12,@uzzwal999 केटोले पढाउदै र'छ... लौ मोटेलाई फिलिलि दगुर्ने बनात ;) @regmisorrowz
2015-05-12,"छम छम पाउजु बजाउदै येता उता गर्छौ, नजिकै आयौ भनेर मनमा ढ्याङ्रो बज्छ तिम्लाइ वास्ता हुन्न अर्कै सन्सार्मा हुन्छौ, मन दुखेर छिया छिया ।।"
2015-05-12,"अँधेरी रात !
भुकम्प को झट्का !
बिचल्ली मन!!"
2015-05-12,"पीडालाई भूलेर यसरी पुनःनिर्माणमा जुट्दैछन बारपाकबासी 

[प्रदिप पौडेल/ ईमेज  | Published:May12,2015  | मंगलवार 29... http://t.co/Dl96ID2OZC"
2015-05-12,@tr_solta  क्यारनुन्च अब भुक्मपले माया मारेन्त 😁😂
