Date,Text
2015-04-28,@shankhuwasabhaa @chule420vezza यो नेता भनाउदा देश दोहि लाई उतानो परेर आरा ले रेट्दा मत्र मन हल्का हुन्छ मर्नु नि तो नेता हरु चै
2015-04-28,भारतको सहयोगमा भन्दा पनि भुटानले गरेको सहयोगबाट पाठ सिक नेता हो अलि कती देशको लागी सोच्छौ भने ।
2015-04-28,@nabeen_s57 सहि पिडित सम्म राहत कसरी पुर्याउन सकिन्छ भनेर @KhadkaSuruchi लागिपरेकि छिन नि ! @mevpks
2015-04-28,"राहतको लागी काठमाडौं छोडेर आ-आफ्नो जिल्ला तिर लम्कनु ठीकै हो, नत्र त कायरता बाहेक मैले कुनै अर्थनै भेटिन . . #कटुसत्य #NepalQuake"
2015-04-28,"हेलिकोप्टर कुर्दा कुर्दै ज्यान गयो !! कती दर्दनाक खबर सुन्नुपर्‍यो!!
#NepalEarthquake #Relief"
2015-04-28,सघर्ष गर्नु नै जीवन हो जीवन मा सघर्ष गरिएन भने मानव जीवनको के अर्थ ....
2015-04-28,सगरमाथा आधार शिविरमा मृत्यु भएका मध्ये १५ को पहिचान खुल्यो http://t.co/Q5gwFsrwtn
2015-04-28,नमस्कार । शुभप्रभात ।। सबैको भलो होस ।
2015-04-28,"@thapagk congress का नेताहरु मणि युक्त छन । यि ""भाषणमणि"" घरमा लागेको अवस्था"
2015-04-28,"@chule420vezza 
..........चलायो आफ्नै मुखमा छिटा
भनेजस्तो छ के गालि गर्नु।"
2015-04-28,शुभ प्रभात! चौथो रात पालमा विताइयो। राति खासै धक्का महशुस गरिएन। जनजीवन सामान्य बन्छ होला अब। धेरै तर्सायो यसपटक भूकम्पले।
2015-04-28,@nabeen_s57 म हिजो राति  अबेर तेता बाट फर्के हालत अत्यन्त नाजुक छ राहत बोकेर कोहि पुगेका  छैन भोटसिपा भीमटार छेत्रमा   @mevpks
2015-04-28,"(From Twitter: परिधि @simply_nepali )
यस्तो बिपत घडिमा अनामनगरमा
एक सज्जनले जेनेरेटर चलाई मोबायल लगायत लाईट चार्ज... http://t.co/l3jnIiXp2g"
2015-04-28,@sobst हो म्याम
2015-04-28,नेपालमा भएको व्यापक धनजनको क्षतिले कुनचाहि नेपालीको मनलाई छोएन होला र |  आज विश्वभरिका नेपालीहरु देशकोलागि सक्दो... http://t.co/WTtbdSKiJm
2015-04-28,नालायक सुको सरकार! काठमाडौ मात्र नेपाल होइन!! http://t.co/RGsrvO57yK
2015-04-28,"अहिले पैसा भन्दा नि खाना,पाल,औसधि र ओड्ने ओछ्याउनेको जरुरत छ, सर्सफाइ र आत्मबिस्वास्को अत्यावश्यकता हो।"
2015-04-28,"From Twitter: धमला and 985 others @DhamalaPradeep
घेर्नु घेराउ गर्ने समय होईन यो खगेन्द्र जी
अरुलाई गाली गर्नु... http://t.co/SStJkMvRkN"
2015-04-28,भारत प्रति मलाई एक रत्ती नि विशवास छैन।
2015-04-28,मेरो देश~~~डुब्नै लाग्यो~~~किनार लगाइदेउ ।
2015-04-28,हामीलाई र स्वयं सरकार लाई थाहा नै छ - नेपाल संग स्वास्थ्यसंग सम्बन्धित सम्पुर्ण र पर्याप्त पुर्बाधार र उपकरण... http://t.co/IHgBK4he4Y
2015-04-28,"From Twitter: धमला and 985 others @DhamalaPradeep 
घेर्नु घेराउ गर्ने समय होईन यो खगेन्द्र जी 
अरुलाई गाली गर्नु... http://t.co/EcoLzgbdvY"
2015-04-28,@ddchstha भृकुटिमन्डप १० बजे ।
2015-04-28,महाचतु:षष्टिकोटियोगिनीगणसेवितायै नमः|योगिनी योगदा योग्या योगानन्दा युगन्धरा| योगो योगविदां नेता प्रधान पुरुषेश्वरः | http://t.co/GNjspoRmra
2015-04-28,"नेपाल सुर्योदय : April 29, 2015 at 05:27AM! काठमाण्डौ अधिकतम तापक्रम: 22 न्युनतम : 12 अहिलेको तापक्रम : 12 *सेल्सियसमा"
2015-04-28,नेपाली वेभ पत्रिकाले प्रवासबाट नेपालमा भुकम्प पिडीत सहयोगार्थ चलाएको अभियानमा सहयोग गर्ने दाता महानुभावहरूको... http://t.co/SwPEjk58XM
