Date,Text
2015-05-21,New: भग्नावशेष विसर्जन चोभारमा गर्ने तयारी http://t.co/5nkwOh9oLG
2015-05-21,New: ‘जोखिमका बस्ती सार’ :  अायोग http://t.co/4XHFYySM7r
2015-05-21,विश्व खाद्य कार्यक्रम र रेडक्रसले भूकम्प पीडितलाई बाँडे कुहिएको चामल http://t.co/bMA3x0TpNn
2015-05-21,@ranjitkar_uttam आज त चाडै उठ्नु भएछ ।
2015-05-21,"नमस्कार तथा शु प्रभात !!!🙏

अरबबाट"
2015-05-21,"आज फलो फ्राइडे ,@Puru_dhall लाई फलौ 100% फलोब्याक ,फेब को बोनस र बम्परमा आर.टि ।।।।।

सेल्फि टुईट !!!!"
2015-05-21,@__banal_ पक्कै पनी ।।। हटियातिरै उडेको देख्नुभयोकी चौघडा तिर;)
2015-05-21,"आधा जिन्दगी भुकम्प आयो भनेर भागिन्छ(ठूलो झट्का)
आधा जिन्दगी आको हो भनेर सोधेर बसिन्छ (साना झट्का) 😁😁"
2015-05-21,"भाग्य कतिखेर बद्लिन्छ, थाहा हुन्न भन्ने कुरो थाहा हुदाहुदै पनि तिमिलाई भाग्य सम्झेर मुटुमा राखे ! आखिर तेहि भो जुन सत्य थियो ।"
2015-05-21,"भैतिक शरिर टाढा हुँदैमा मन नि टाढा नहोस 
जती सजिलो छ नि सम्वन्ध तोड्न हो त्यती सजिलो छैन एउटा असल सम्वन्ध जोड्नको लागी"
2015-05-21,"हजुर कता??
यता आउनुस:- 
कतै यिनिहरुलाइ फलो गर्न बिर्सनुभएको त छैन
@PabuSubedi @GTM_DHL @sumnnstonna @koshisojha @TheKushumSubedi अनि मलाई 😁"
2015-05-21,"@AnandNepal वाइयात कुरो! अरु देशka मान्छेहरुले आफ्नो देशको झन्ड भएको बिकिनी लगाछन केहि भएन,...हुने नहुने कृटिक्स नेपालमै छन"
2015-05-21,दिनभरि कराउँछु फलोअर्स बढाउँछु। ;))
2015-05-21,सुटुक्क गुड मर्निङ भनेर गैस्यो पराकम्पन ज्यू ।
2015-05-21,"हिजो:
पानी पर्यो पलायो न्युउरो
केही गरेनि पलान मन तिम्रो 

आज:
तिम्रो फोटो सिरानी मुनि
फोटो माथि गरेर नहुनि

ओहो गित कसरी बदलिएछन।"
2015-05-21,@beautybibhuti बोल्नै छोड्यौ नि त😂😂
2015-05-21,"प्राण भन्दा प्यारो लाग्छ,मेरो देश कता कता"
2015-05-21,"आधा जिन्दगी गर्मि भो भन्दै बित्छ
आधी जाडो भयो भन्दै बित्छ!! 😁😁😁"
2015-05-21,"आज हेलिकप्टरमा उडेको सपना देखियो
पिडितलाइ सहयोग गर्न

के यो माया हो?
#देशको"
2015-05-21,"बिचरीफाई के थाहा श्वास फेर्नु मात्र बाँच्नु र मुख च्यात्नु मात्र हाँस्नु होईन भनेर । 
#kuro
#quotes"
2015-05-21,"थोरै ज्ञान नै विश्व बदल्ने आधार हो ,सकारात्मक तरिकाले सोचौ ,परिवर्तनको बिशाल सपना आखामा नाच्ने छ।"
2015-05-21,पोखरा जाने गाडी नै आउदैन कि कसो !! कुरेको १घन्टा हुन लागिसको !!
2015-05-21,"आलु दाइलाइ stml छैन बुने,कि येति चाडो भुलोस!!!😂😂😂"
2015-05-21,@ChiyaPop पहिले मेरो विज्ञापन गरे मात्र फेव हान्छु । 😂😂
2015-05-21,@Rajiv123_rajiv घर खोटाङ । पढाइ CSIT ! अहिले काठमाडौ ।।
2015-05-21,@ibhurung कत्तिन😏😏 के गरेँ मैले😐😐
2015-05-21,@been_gr pic मा त खासै भिर देखिन्दैनत;)
2015-05-21,"@sanklp अंकल, मलाई चिन्नु भो नि???"
2015-05-21,शुभदिन । चिर्बिरे । मित्र । मित्रानीहरु :))
2015-05-21,"मेरो देश भर्खरै बिम्झिएको सानो नानी जस्तो मुस्कुराएको हेर्नु छ।
दुख्दै दुख्दै टाढाबाट घाम पनि बटुवा जसरी उदाएको हेर्नु छ।।"
2015-05-21,@samajhdar_kto घर स्याङ्जा । पडाइ  Bsc Ag  तिम्रो ?
2015-05-21,@Annnuuu1 बुढयौली लागे जस्तो छ
2015-05-21,संगीता मगरको यो चोट कहिल्यै भरिएला ? http://t.co/M0KfBG7otV
2015-05-21,"ब्यान उठेर पैला मुख धुनुन्च कि ट्विटर खोल्नुन्च? =D
#प्रश्न"
2015-05-21,राम्रो ट्विट पढ्न मन छ ? ल उहाँ @Achut_puri लाई  फलौं । #FF
2015-05-21,"साला आज लामखुट्टेलाई झुक्काउनु पर्यो भनेर खाटा ओछ्यान लार आफु खाट मुनी सुत्न गाको त उल्टै झुकायोनी,साला म भन्दा अगि गाको रच टोक्नु टोक्योनी।"
2015-05-21,"फलोब्याक नपाएकाले RT गर्नुस अनि नफलेकाले फल्नुस त :)

Follow &amp; FollowBack Day"
2015-05-21,"के हामी cobra नै होउत? जो सधैं तपाइहरुलाइ डसिनै रहने।तराइ मधेसीको मात्रहैन त्याहा हरजाती धर्मका जनजाति छन,चेतना होस। http://t.co/RoWqFd60xm"
2015-05-21,"आज फ्लो फ्राइडे भन्दा पनि ब्लक फ्राइडे मनाउनु पर्ला जस्तो छ
@emaalenp लाई ब्लक हानेर
पहिला यसको profile मा गएर ट्विट पढ्नुस त"
2015-05-21,"सलल बगेकाे पानि, सधैलाई हुदैन जवानी । 😉🍴"
2015-05-21,भूकम्पका कारण स्थगित परीक्षाको सूचना अाज सार्वजनिक गरिने - News Abhiyan https://t.co/URDpXp6L7W via @sharethis
2015-05-21,बिर्सिन बाध्य पार्यौ त क्यार्नु😂😂😂 https://t.co/T6fo0Y0LWk
2015-05-21,आज बिहानै एक किलास Horlicks खाईदेको संसारै भरीको टुईट फुरेर हैरान !!! 😉
2015-05-21,रसुवागढी–केरुङ सडक खुलाउन चिनियाँ प्रहरी अहोरात्र खटिए – ::: MN TV ::: माइ नेपाल टिभी ::: http://t.co/9OylhS8TLo
2015-05-21,यस्तो विपतको बेलामा जनता र राज्यलाई ठग्नेहरुलाई हामी छाड्दैनौं... http://t.co/8WhLaaTpeR
2015-05-21,अन्धो भक्त भन्दा पनि भेडो बुद्धि धेर देखिन्छ ।
2015-05-21,bf/gf हुने लाई नि साह्रो गाह्रो छ बिहान बिहानै फकाउनु पर्छ 😂😂😂😂😂
2015-05-21,सवै दल मिलुन आज को विहानी शुभ रहोस्।सवैका हृदय मा शान्ती छावस्।शुभकामना!
2015-05-21,@smileyfren तेस्ले के गरेछ र???सायद धोकेबाज चाई होइन होला है ;)
2015-05-21,@Nikupau कहिले हो जन्मदिन ? लौ शुभ-कामना छ है ब्रदर ।। :))
2015-05-21,"जस्ट धक्का चाहियो मलाई अरू थाहा भयन !!!
आयो,आयन,गयो,गयन....
पराकंम्पन...कती पटक गो ।।।"
2015-05-21,"प्रेम एउटा यस्तो ""ज्वालामुखी बिस्फोट"" हो 
जसको सुरुवात ""मित्रता "" बाट हुने गर्छ !! 💞"
2015-05-21,"हिजो सिंहदरबार नजिकै,म- Excuse me! Are you from Uganda?त्यो- हैट! कति नचिन्नु भा म त्यै सि•के• रावत क्या त😝😝😝म- 😲😲😲😲"
2015-05-21,भुई मान्छेहरू फराकीला हुन्छन् ।
2015-05-21,@sarita_giri गिरि जि पनि... केही नयाँ कुरो गर्नुस.. यो मन्डले हाउगुजी ले नतर्साउनुस। हामीलाई त दक्षिणको चन्डाले को पो चिन्ता छ।
2015-05-21,@being_laku  @jaeeccc @ruthracy @samajhdar_kto @xayamaya भुत ले हजुर्हरु सँग आत्मिय मित्रता को हात अगि सारेको छ । गुड मर्निङ @being_a_nepali
2015-05-21,बिहानको सुर्य हेर त कस्तो आशालाग्दो  हुन्छ ।तिमिसग पहिलो भेट पनि त्यस्तै थियो ।सुर्य अस्ताए पनि फेरि उदाउछ तर तिमी हराए पनि आईनौ।
2015-05-21,घर भत्केर चौपट्ट छ। स्याला राहत भनेर कुहिया चामल बोकेर आउछन। भुकम्पबाट बल्ल जोगिया ज्यान हैजाले सिध्याउने खतरा बढयो। कुहियाचामलबाड्नपाइन्न#
2015-05-21,@DilChaudhary3 केही लाग्या होइन कुन चाहिले कालो मोसो दलिदेको हुनुपर्छ ।।
